LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,2021,2020-09-30 SD Huesca-Atletico Madrid,14168,2020-09-30 17:00:00,1,X,SD Huesca,Atletico Madrid,0,0,2,3,17,9,4,4,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,1,1,12,-17,2,5,0,0,0,1,1,3,2,1,74.55,53.0,Rafa Mir | Pedro Mosquera | Jorge Pulido | Jaime Seoane | Javi Galán | David Ferreiro | Juan Carlos | Andrés Fernández | Dimitrios Siovas | Shinji Okazaki | Pablo Maffeo,Yannick Carrasco | João Félix | Diego Costa | Jan Oblak | Ángel Correa | Saúl Ñíguez | Koke | Kieran Trippier | Renan Lodi | Felipe | Stefan Savic,8,6,3,5,0,0,2,3,15,11,1,1,1.14,4.09,-0.14,1.91,0.58,0.57,0,5,-2,0,0.46,3.15,0.27,1.12,-0.27,-3.15,0.18,-0.29,-1,8,-1,0,0,-3,2,21.549999999999997,-2.95,-2.69,-0.8500000000000001
ESP-La Liga,2021,2020-09-30 Villarreal-Alaves,14172,2020-09-30 17:00:00,1,1,Villarreal,Alaves,3,1,4,1,9,19,4,5,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,3,1,1,-14,23,2,2,0,0,0,0,3,1,0,1,76.64,72.91,Moi Gómez | Gerard Moreno | Daniel Parejo | Raúl Albiol | Mario | Sergio Asenjo | Paco Alcácer | Samuel Chukwueze | Pau Torres | Francis Coquelin | Alfonso,Rubén Duarte | Luis Rioja | Deyverson | Víctor Laguardia | Rodrigo Ely | Edgar Méndez | Rodrigo Battaglia | Pere Pons | Florian Lejeune | Fernando Pacheco | Joselu,8,8,1,2,2,1,4,3,13,15,1,1,0.24,0.87,-0.24,-0.87,0.54,0.81,0,0,0,1,1.47,0.79,1.09,0.54,0.88,0.16,0.15,0.18,3,-10,3,0,0,0,0,3.730000000000004,-0.63,0.6799999999999999,0.55
ESP-La Liga,2021,2020-09-30 Eibar-Elche,14166,2020-09-30 19:30:00,1,2,Eibar,Elche,0,1,1,0,18,20,5,5,0,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,4,0,1,0,0,1,3,0,1,-24,-60,4,1,0,0,2,1,2,1,1,1,58.91,80.27,Pedro León | Pedro Bigas | Papakouly Diop | Paulo Oliveira | Takashi Inui | Sergio Álvarez | Edu Expósito | Kike García | Recio | Rober Correa | Marko Dmitrovic,Josema | Dani Calvo | Tete Morente | Josan | Fidel | Pere Milla | Raúl Guti | Omenuke Mfulu | Edgar Badía | Nino | Gonzalo Verdú,7,10,4,1,0,0,3,3,15,11,1,1,0.33,1.24,0.67,-1.24,0.73,0.99,1,0,-1,-1,0.55,1.24,0.4,0.34,0.08,-1.24,-0.02,0.0,1,-2,1,0,0,3,-3,-21.36,-0.9099999999999999,-0.69,0.06
ESP-La Liga,2021,2020-09-30 Real Madrid-Real Valladolid,14169,2020-09-30 19:30:00,1,1,Real Madrid,Real Valladolid,1,0,4,2,9,18,4,5,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,3,3,0,0,1,0,0,0,1,0,-24,45,4,5,0,0,2,2,2,1,0,3,63.73,47.73,Luka Modric | Sergio Ramos | Karim Benzema | Toni Kroos | Daniel Carvajal | Martin Odegaard | Ferland Mendy | Raphael Varane | Thibaut Courtois | Casemiro | Federico Valverde,Joaquín Fernández | Waldo Rubio | Luis Pérez | Sergi Guardiola | Roberto Jiménez | Fede San Emeterio | Nacho | Kike Pérez | Fabián Orellana | Bruno | Óscar Plano,7,6,3,4,1,1,1,2,14,17,1,1,3.86,1.52,-0.86,-0.52,0.66,0.9,0,0,3,0,2.37,0.51,1.43,0.13,-1.68,-0.19,-0.33,0.18,2,-9,2,0,0,-1,1,16.0,2.34,1.86,1.2999999999999998
ESP-La Liga,2021,2020-10-01 Sevilla-Levante,14171,2020-10-01 17:00:00,1,1,Sevilla,Levante,1,0,3,3,11,12,4,4,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,1,2,1,0,-29,2,6,4,0,0,2,3,2,1,2,0,47.64,53.45,Diego Carlos | Nemanja Gudelj | Óliver Torres | Marcos Acuña | Lucas Ocampos | Suso | Youssef En-Nesyri | Bono | Sergi Gómez | Jesús Navas | Ivan Rakitic,Enis Bardhi | Nikola Vukcevic | Jorge Miramón | Morales | José Campaña | Gonzalo Melero | Rober | Aitor Fernández | Nemanja Radoja | Sergio Postigo | Carlos Clerc,5,7,6,4,0,0,2,5,11,15,1,0,2.21,2.99,0.79,0.01,0.46,0.76,4,2,3,0,1.63,1.94,1.48,1.06,-1.63,0.18,0.19,0.02,0,-1,0,0,0,2,-2,-5.810000000000002,-0.7800000000000002,-0.31000000000000005,0.41999999999999993
ESP-La Liga,2021,2020-10-01 Athletic Club-Cadiz,14164,2020-10-01 17:00:00,1,2,Athletic Club,Cadiz,0,1,3,3,13,15,4,4,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,5,0,0,0,0,2,4,0,1,1,26,0,6,0,1,0,2,1,3,1,1,86.82,43.64,Iñaki Williams | Ander Capa | Iñigo Martínez | Balenziaga | Unai Simón | Muniain | Unai López | De Marcos | Raúl García | Jon Morcillo | Dani García,Jorge Pombo | Álvaro Negredo | Alberto Cifuentes | Marcos Mauro | Jens Jonsson | José Mari | Alfonso Espino | Salvi Sánchez | Álex Fernández | Isaac Carcelén | Cala,9,5,1,6,1,0,1,1,15,14,1,0,0.51,1.1,1.49,-0.1,0.55,0.82,0,0,2,-3,0.45,0.1,0.5,0.37,0.02,0.94,0.0,0.96,0,-2,0,0,0,-6,4,43.17999999999999,-0.5900000000000001,0.35,0.13
ESP-La Liga,2021,2020-10-01 Celta Vigo-Barcelona,14165,2020-10-01 19:30:00,1,2,Celta Vigo,Barcelona,0,3,5,3,10,12,4,4,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,2,1,0,-9,-19,2,0,0,0,1,0,2,0,1,0,67.27,84.55,Renato Tapia | Lucas Olaza | Emre Mor | Nolito | Iago Aspas | Joseph Aidoo | Hugo Mallo | Jeison Murillo | Fran Beltrán | Denis Suárez | Iván Villar,Gerard Piqué | Sergio Busquets | Anssumane Fati | Neto | Philippe Coutinho | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Antoine Griezmann | Sergi Roberto,9,11,2,0,0,0,3,1,14,11,1,1,1.08,3.51,-0.08,0.49,0.94,0.54,0,0,0,0,0.99,3.29,0.78,2.34,0.27,-3.29,0.26,0.0,2,-2,2,0,0,2,-2,-17.28,-2.4299999999999997,-2.3,-1.5599999999999998
ESP-La Liga,2021,2020-10-03 Real Valladolid-Eibar,14823,2020-10-03 11:00:00,1,2,Real Valladolid,Eibar,1,2,2,1,18,19,5,5,0,-1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,5,5,0,1,0,0,1,2,1,1,5,-25,7,7,0,0,3,4,2,2,2,2,35.91,39.09,Míchel | Waldo Rubio | Sergi Guardiola | Roberto Jiménez | Javi Sánchez | Fede San Emeterio | Nacho | Pablo Hervías | Fabián Orellana | Bruno | Óscar Plano,Pedro León | Pedro Bigas | Kévin Rodrigues | Paulo Oliveira | Takashi Inui | Sergio Álvarez | Edu Expósito | Kike García | Recio | Rober Correa | Marko Dmitrovic,6,6,5,4,0,1,3,4,18,17,0,0,0.54,1.06,-0.54,-1.06,0.59,0.66,0,0,-3,-3,0.51,0.12,0.54,0.14,0.0,0.43,0.25,0.52,1,-1,1,0,0,0,0,-3.180000000000007,-0.52,0.39,0.4
ESP-La Liga,2021,2020-10-03 Atletico Madrid-Villarreal,14816,2020-10-03 14:00:00,1,X,Atletico Madrid,Villarreal,0,0,4,7,12,4,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,0,0,0,0,1,5,0,0,-27,30,3,0,0,0,1,0,2,0,0,0,66.91,86.55,Yannick Carrasco | João Félix | Diego Costa | Jan Oblak | Ángel Correa | Saúl Ñíguez | Koke | Kieran Trippier | Felipe | Renan Lodi | Thomas Partey,Moi Gómez | Daniel Parejo | Gerard Moreno | Raúl Albiol | Mario | Sergio Asenjo | Paco Alcácer | Estupiñán | Samuel Chukwueze | Pau Torres | Francis Coquelin,9,9,2,1,0,1,3,5,16,14,1,1,1.82,2.67,-1.82,0.33,0.87,0.87,0,0,1,0,2.45,1.76,1.19,0.99,0.7,-0.29,-0.23,0.11,-3,8,-3,0,0,3,0,-19.64,-0.8499999999999999,0.6900000000000002,0.19999999999999996
ESP-La Liga,2021,2020-10-03 Elche-SD Huesca,14824,2020-10-03 16:30:00,1,X,Elche,SD Huesca,0,0,3,3,17,16,4,4,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,4,5,0,0,0,0,1,2,0,1,55,5,2,2,0,0,2,1,1,2,0,1,73.73,70.27,Josema | Dani Calvo | Tete Morente | Lucas Boyé | Josan | Fidel | Pere Milla | Raúl Guti | Omenuke Mfulu | Edgar Badía | Gonzalo Verdú,Rafa Mir | Pedro Mosquera | Jorge Pulido | Jaime Seoane | Javi Galán | David Ferreiro | Juan Carlos | Andrés Fernández | Dimitrios Siovas | Shinji Okazaki | Pablo Maffeo,9,8,2,2,0,1,2,2,12,15,1,1,0.38,0.64,0.62,-0.64,1.0,0.78,0,0,3,-2,0.31,0.65,0.26,0.27,0.93,-0.19,0.5,-0.01,0,1,0,0,0,0,1,3.460000000000008,-0.26,-0.34,-0.010000000000000009
ESP-La Liga,2021,2020-10-03 Real Sociedad-Getafe,14821,2020-10-03 16:30:00,1,1,Real Sociedad,Getafe,3,0,5,7,11,2,4,1,2,4,0,0,0,0,1,4,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,4,0,1,-21,17,2,0,0,0,0,0,2,0,0,0,73.64,84.55,Andoni Gorosabel | Aritz Elustondo | Ander Barrenetxea | Remiro | Mikel Oyarzabal | Robin Le Normand | Alexander Isak | Portu | Aihen Muñoz | Mikel Merino | Ander Guevara,Marc Cucurella | Etxeita | Djené Dakonam | Nemanja Maksimovic | Juan Camilo Hernández | Mauro Arambarri | Nyom | Jaime Mata | Mathías Olivera | David Soria | Damián Suárez,8,10,3,1,0,0,5,0,15,12,1,1,0.59,0.91,-0.59,2.09,0.48,0.96,0,0,0,0,0.89,0.7,0.84,0.71,0.23,-0.11,0.0,-0.02,-2,9,-2,0,0,2,-2,-10.909999999999997,-0.32000000000000006,0.19000000000000006,0.13
ESP-La Liga,2021,2020-10-03 Valencia-Real Betis,14822,2020-10-03 19:00:00,1,2,Valencia,Real Betis,0,2,7,6,3,9,1,4,4,3,0,0,0,0,5,2,0,1,0,1,0,0,0,0,4,5,0,0,0,0,0,1,0,1,6,-17,3,3,0,0,0,1,2,1,1,2,68.55,60.18,Hugo Guillamón | Daniel Wass | Yunus Musah | Geoffrey Kondogbia | Gonçalo Guedes | Gabriel | Mouctar Diakhaby | Maxi Gómez | Lee Kang-In | José Gayá | Jaume,Joel Robles | Nabil Fekir | Borja Iglesias | William Carvalho | Emerson | Aissa Mandi | Álex Moreno | Sergio Canales | Joaquín | Guido Rodríguez | Marc Bartra,8,8,2,2,1,1,3,3,17,15,1,1,0.84,0.45,0.16,-0.45,0.95,0.71,0,0,2,0,0.5,0.82,0.5,0.69,-0.05,0.31,0.14,-0.08,1,-6,1,0,0,0,0,8.369999999999997,0.38999999999999996,-0.31999999999999995,-0.18999999999999995
ESP-La Liga,2021,2020-10-04 Osasuna-Celta Vigo,14820,2020-10-04 10:00:00,1,1,Osasuna,Celta Vigo,2,0,3,5,16,12,4,4,0,2,0,0,0,0,2,5,0,0,0,0,1,0,0,0,5,5,0,1,0,0,2,1,1,1,-6,-29,6,3,0,0,3,0,2,3,1,0,44.91,66.73,David García | Nacho Vidal | Rubén García | Juan Cruz | Roberto Torres | Adrián | Iñigo Pérez | Oier | Sergio Herrera | Jon Moncayola | Aridane Hernández,Renato Tapia | Lucas Olaza | Emre Mor | Nolito | Iago Aspas | Joseph Aidoo | Néstor Araújo | Hugo Mallo | Jeison Murillo | Denis Suárez | Iván Villar,5,9,4,2,2,0,3,2,14,13,0,1,0.72,0.57,0.28,-0.57,0.88,0.5,0,0,0,0,0.18,1.01,0.28,0.96,0.23,-0.02,0.29,-0.03,-2,4,-2,0,0,3,-4,-21.820000000000007,0.15000000000000002,-0.8300000000000001,-0.6799999999999999
ESP-La Liga,2021,2020-10-04 Alaves-Athletic Club,14815,2020-10-04 12:00:00,1,1,Alaves,Athletic Club,1,0,1,3,20,18,5,5,-2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,2,1,1,-2,-14,2,2,0,0,1,0,1,1,1,2,69.0,72.18,Rubén Duarte | Ximo Navarro | Deyverson | Luis Rioja | Víctor Laguardia | Edgar Méndez | Rodrigo Battaglia | Pere Pons | Florian Lejeune | Fernando Pacheco | Joselu,Iñaki Williams | Unai Núñez | Ander Capa | Iñigo Martínez | Yuri | Unai Simón | Muniain | Unai López | Raúl García | Jon Morcillo | Dani García,10,9,1,2,0,0,2,1,15,15,1,1,0.62,0.55,0.38,-0.55,0.78,0.47,0,0,0,-1,0.85,0.42,0.49,0.28,-0.06,0.03,0.0,0.05,-2,2,-2,0,0,0,1,-3.180000000000007,0.06999999999999995,0.43,0.20999999999999996
ESP-La Liga,2021,2020-10-04 Levante-Real Madrid,14819,2020-10-04 14:00:00,1,2,Levante,Real Madrid,0,2,3,7,18,4,5,1,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,1,0,1,0,12,5,4,0,0,3,2,1,0,1,2,50.09,62.91,Enis Bardhi | Nikola Vukcevic | Jorge Miramón | Morales | José Campaña | Gonzalo Melero | Óscar Duarte | Aitor Fernández | Rúben Vezo | Nemanja Radoja | Carlos Clerc,Luka Modric | Sergio Ramos | Karim Benzema | Toni Kroos | Daniel Carvajal | Ferland Mendy | Raphael Varane | Thibaut Courtois | Luka Jovic | Casemiro | Federico Valverde,8,8,3,1,0,2,4,3,17,17,0,1,0.38,2.68,-0.38,-1.68,1.0,0.69,0,1,-3,3,2.0,2.21,1.14,1.28,-0.06,0.16,-0.55,-0.19,-4,14,-4,0,0,1,0,-12.819999999999993,-2.3000000000000003,-0.20999999999999996,-0.14000000000000012
ESP-La Liga,2021,2020-10-04 Cadiz-Granada,14818,2020-10-04 16:30:00,1,X,Cadiz,Granada,1,1,6,6,10,11,4,4,3,3,0,0,0,0,1,1,2,0,2,0,0,0,0,0,5,5,0,0,0,0,1,1,1,0,-24,-2,4,3,0,0,2,2,3,1,1,0,54.64,57.91,Jorge Pombo | Álvaro Negredo | Alberto Cifuentes | Marcos Mauro | Jens Jonsson | José Mari | Alfonso Espino | Salvi Sánchez | Álex Fernández | Isaac Carcelén | Cala,Antonio Puertas | Roberto Soldado | Jesús Vallejo | Darwin Machís | Rui Silva | Domingos Duarte | Carlos Neva | Maxime Gonalons | Dimitri Foulquier | Luis Milla | Yangel Herrera,9,8,2,3,0,0,1,0,17,17,1,1,0.26,1.31,0.74,-0.31,1.0,0.93,0,0,2,-1,0.74,0.9,0.31,0.28,-0.64,-0.08,0.15,0.26,0,-1,0,0,0,1,1,-3.269999999999996,-1.05,-0.16000000000000003,0.02999999999999997
ESP-La Liga,2021,2020-10-04 Barcelona-Sevilla,14817,2020-10-04 19:00:00,1,X,Barcelona,Sevilla,1,1,6,6,9,10,4,4,3,3,0,0,0,0,3,5,1,0,1,0,0,0,0,0,3,5,1,0,1,0,2,2,1,1,-30,2,1,2,0,0,1,1,0,0,0,1,79.27,71.82,Gerard Piqué | Sergio Busquets | Anssumane Fati | Neto | Philippe Coutinho | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Antoine Griezmann | Sergi Roberto,Luuk de Jong | Diego Carlos | Joan Jordán | Nemanja Gudelj | Fernando | Lucas Ocampos | Munir | Suso | Bono | Jesús Navas | Ivan Rakitic,10,9,0,2,1,0,1,3,11,17,1,1,0.98,1.05,2.02,-0.05,0.86,0.71,0,1,0,3,2.13,1.07,1.55,1.06,1.16,0.56,0.0,0.17,0,-1,0,0,0,-1,1,7.450000000000003,-0.07000000000000006,1.0599999999999998,0.49
ESP-La Liga,2021,2020-10-17 Granada-Sevilla,14831,2020-10-17 11:00:00,1,1,Granada,Sevilla,1,0,7,7,10,6,4,3,4,4,0,1,0,0,2,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,3,1,0,1,-2,3,4,0,0,1,2,3,0,1,2,65.45,56.27,Antonio Puertas | Roberto Soldado | Jesús Vallejo | Darwin Machís | Rui Silva | Domingos Duarte | Carlos Neva | Maxime Gonalons | Dimitri Foulquier | Luis Milla | Yangel Herrera,Luuk de Jong | Diego Carlos | Joan Jordán | Fernando | Marcos Acuña | Jules Koundé | Lucas Ocampos | Suso | Bono | Jesús Navas | Ivan Rakitic,8,7,3,3,0,1,4,1,16,17,1,1,0.82,1.26,0.18,-0.26,0.72,0.85,0,0,0,1,0.52,0.98,0.8,1.05,0.38,0.09,0.46,0.25,0,4,0,-1,0,-1,1,9.18,-0.44000000000000006,-0.45999999999999996,-0.25
ESP-La Liga,2021,2020-10-17 Celta Vigo-Atletico Madrid,14828,2020-10-17 14:00:00,1,2,Celta Vigo,Atletico Madrid,0,2,5,5,13,12,4,4,2,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,0,0,29,24,5,5,0,0,3,2,1,2,1,1,48.27,45.45,Renato Tapia | Lucas Olaza | Emre Mor | Nolito | Iago Aspas | Joseph Aidoo | Hugo Mallo | Jeison Murillo | Denis Suárez | Okay Yokuslu | Iván Villar,João Félix | Jan Oblak | Stefan Savic | Luis Suárez | Ángel Correa | Saúl Ñíguez | Koke | Kieran Trippier | Felipe | Renan Lodi | Thomas Partey,6,6,3,2,2,3,3,2,15,16,1,1,0.36,0.62,-0.36,-0.62,0.85,0.63,0,0,-3,1,0.63,0.81,0.51,0.61,0.38,1.64,0.21,0.81,0,1,0,-1,0,0,0,2.8200000000000003,-0.26,-0.18000000000000005,-0.09999999999999998
ESP-La Liga,2021,2020-10-17 Real Madrid-Cadiz,14833,2020-10-17 16:30:00,1,2,Real Madrid,Cadiz,0,1,10,7,1,11,1,4,7,4,1,0,0,0,1,2,0,0,0,0,0,1,0,0,4,5,0,1,0,0,0,1,0,1,13,-22,4,3,0,0,1,2,2,1,1,1,57.36,60.64,Luka Modric | Sergio Ramos | Karim Benzema | Toni Kroos | Daniel Carvajal | Ferland Mendy | Raphael Varane | Thibaut Courtois | Vinícius Júnior | Casemiro | Federico Valverde,Jorge Pombo | Álvaro Negredo | Alberto Cifuentes | Marcos Mauro | Jens Jonsson | José Mari | Alfonso Espino | Salvi Sánchez | Álex Fernández | Isaac Carcelén | Cala,7,7,3,2,1,2,2,1,18,17,1,1,1.88,1.1,0.12,-0.1,0.68,0.76,1,2,3,0,2.08,0.59,0.9,0.24,0.13,0.15,0.11,0.17,3,-10,3,1,0,1,0,-3.280000000000001,0.7799999999999998,1.4900000000000002,0.66
ESP-La Liga,2021,2020-10-17 Getafe-Barcelona,14830,2020-10-17 19:00:00,1,1,Getafe,Barcelona,1,0,7,7,10,8,4,4,4,4,0,1,0,0,3,1,0,0,0,0,0,1,1,0,3,4,0,0,0,0,1,2,0,0,-3,20,2,4,0,0,1,2,0,1,1,1,70.09,58.64,Marc Cucurella | Etxeita | Djené Dakonam | Nemanja Maksimovic | Juan Camilo Hernández | Mauro Arambarri | Nyom | Ángel | Mathías Olivera | David Soria | Damián Suárez,Gerard Piqué | Sergio Busquets | Anssumane Fati | Neto | Philippe Coutinho | Ronald Araújo | Lionel Messi | Frenkie de Jong | Jordi Alba | Antoine Griezmann | Sergi Roberto,9,7,2,3,0,1,1,1,12,12,1,1,0.32,1.06,-0.32,-0.06,0.8,0.76,0,0,0,-2,0.53,1.14,0.62,0.62,0.17,0.99,0.07,0.59,0,2,0,-1,0,-2,2,11.450000000000003,-0.74,-0.6099999999999999,0.0
ESP-La Liga,2021,2020-10-18 Eibar-Osasuna,14829,2020-10-18 10:00:00,1,X,Eibar,Osasuna,0,0,4,6,14,12,4,4,1,3,0,0,0,0,3,3,1,0,1,0,0,0,0,0,3,4,0,0,0,0,2,1,1,1,41,3,4,2,0,0,2,1,2,1,1,0,58.64,70.64,Pedro León | Pedro Bigas | Kévin Rodrigues | Papakouly Diop | Paulo Oliveira | Takashi Inui | Sergio Álvarez | Edu Expósito | Kike García | Rober Correa | Marko Dmitrovic,David García | Nacho Vidal | Rubén García | Juan Cruz | Iñigo Pérez | Roberto Torres | Adrián | Oier | Sergio Herrera | Jon Moncayola | Aridane Hernández,6,7,3,3,2,1,3,3,19,18,1,1,1.69,1.17,0.31,0.83,0.84,0.7,1,0,2,3,0.94,0.45,0.29,0.59,-0.82,-0.27,-0.23,-0.08,-2,2,-2,0,0,2,-1,-12.0,0.52,0.48999999999999994,-0.3
ESP-La Liga,2021,2020-10-18 Athletic Club-Levante,14826,2020-10-18 12:00:00,1,1,Athletic Club,Levante,2,0,3,3,18,19,5,5,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,5,4,0,0,0,0,2,0,0,1,3,-8,4,3,0,1,2,0,1,1,2,1,62.82,65.18,Iñaki Williams | Unai Núñez | Ander Capa | Iñigo Martínez | Yuri | Unai Simón | Muniain | Unai López | Raúl García | Jon Morcillo | Dani García,Enis Bardhi | Nikola Vukcevic | Mickaël Malsa | Jorge Miramón | Morales | José Campaña | Gonzalo Melero | Aitor Fernández | Rúben Vezo | Sergio Postigo | Carlos Clerc,8,9,2,0,1,2,1,4,13,16,1,0,0.49,0.58,-0.49,-0.58,0.82,0.62,0,0,-1,0,0.31,1.29,0.29,0.84,0.11,0.71,0.13,-0.07,0,-1,0,0,0,1,-1,-2.3600000000000065,-0.08999999999999997,-0.98,-0.55
ESP-La Liga,2021,2020-10-18 Villarreal-Valencia,14834,2020-10-18 14:00:00,1,1,Villarreal,Valencia,2,1,8,7,8,12,4,4,4,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,2,1,0,-5,-16,2,4,0,0,1,1,1,3,0,1,73.18,58.09,Moi Gómez | Daniel Parejo | Gerard Moreno | Raúl Albiol | Mario | Sergio Asenjo | Paco Alcácer | Estupiñán | Samuel Chukwueze | Pau Torres | Vicente Iborra,Hugo Guillamón | Daniel Wass | Yunus Musah | Geoffrey Kondogbia | Gonçalo Guedes | Mouctar Diakhaby | Maxi Gómez | Thierry Correia | Lee Kang-In | José Gayá | Jaume,9,8,0,2,2,1,4,3,13,16,1,1,0.2,0.48,-0.2,-0.48,0.65,0.92,0,0,-2,0,0.81,0.61,0.84,0.52,0.95,-0.11,0.71,-0.05,1,-4,1,1,0,-2,1,15.090000000000003,-0.27999999999999997,0.20000000000000007,0.31999999999999995
ESP-La Liga,2021,2020-10-18 Alaves-Elche,14825,2020-10-18 16:30:00,1,2,Alaves,Elche,0,2,4,4,18,17,5,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,3,0,1,0,0,2,0,1,0,-22,-48,4,5,0,0,1,3,3,2,1,1,63.55,61.73,Rubén Duarte | Ximo Navarro | Deyverson | Luis Rioja | Víctor Laguardia | Edgar Méndez | Rodrigo Battaglia | Pere Pons | Florian Lejeune | Fernando Pacheco | Joselu,Josema | Dani Calvo | Tete Morente | Lucas Boyé | Josan | Fidel | Raúl Guti | Pere Milla | Omenuke Mfulu | Edgar Badía | Gonzalo Verdú,7,8,3,1,1,2,4,2,14,14,1,1,0.52,0.19,0.48,-0.19,0.82,1.0,2,0,2,0,0.56,0.48,0.24,0.27,0.29,-0.17,0.15,0.12,0,1,0,0,0,-1,-1,1.8200000000000003,0.33,0.08000000000000007,-0.030000000000000027
ESP-La Liga,2021,2020-10-18 SD Huesca-Real Valladolid,14832,2020-10-18 16:30:00,1,X,SD Huesca,Real Valladolid,2,2,4,2,17,20,4,5,0,-2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,3,4,1,0,0,0,0,1,1,0,-30,4,4,4,0,0,2,1,1,1,2,2,61.91,56.45,Rafa Mir | Pedro Mosquera | Jorge Pulido | Mikel Rico | Jaime Seoane | Javi Galán | David Ferreiro | Juan Carlos | Andrés Fernández | Dimitrios Siovas | Shinji Okazaki,Míchel | Fabián Orellana | Luis Pérez | Sergi Guardiola | Roberto Jiménez | Javi Sánchez | Fede San Emeterio | Kike Pérez | Nacho | Bruno | Óscar Plano,7,7,2,3,2,1,4,2,14,18,1,1,1.7,1.09,-1.7,-0.09,0.59,0.48,0,0,0,-1,0.66,0.64,0.5,0.34,-0.01,-0.13,0.19,0.15,2,-3,2,0,0,0,0,5.459999999999994,0.6099999999999999,0.020000000000000018,0.15999999999999998
