LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2223,2023-05-03 AC Milan-Cremonese,18907,2023-05-03 19:00:00,1,X,AC Milan,Cremonese,1,1,57,20,6,19,3,5,30,-7,0,0,0,0,2,0,0,1,1,1,0,0,2,2,5,5,0,0,0,0,2,1,1,0,-11,14,7,5,0,0,3,2,2,0,2,3,37.27,46.09,Fikayo Tomori | Malick Thiaw | Theo Hernández | Brahim Diaz | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Olivier Giroud | Mike Maignan | Rade Krunic | Sandro Tonali,Emanuele Valeri | David Okereke | Matteo Bianchetti | Marco Benassi | Frank Tsadjout | Soualiho Meité | Leonardo Sernicola | Marco Carnesecchi | Charles Pickel | Johan Vásquez | Michele Castagnetti,5,6,5,4,1,1,3,2,22,17,0,1,1.37,0.55,-0.37,0.45,0.84,0.79,1,0,0,-2,1.1,0.38,0.85,0.32,0.05,0.26,0.09,0.12,37,-13,37,0,0,2,-1,-8.82,0.8200000000000001,0.7200000000000001,0.53
ITA-Serie A,2223,2023-05-03 Lazio-Sassuolo,18906,2023-05-03 19:00:00,1,1,Lazio,Sassuolo,2,0,61,43,3,12,1,4,34,16,0,0,0,0,4,2,0,1,1,2,1,0,0,2,4,5,0,0,0,0,2,1,1,0,-3,1,4,6,0,0,2,3,2,2,0,1,58.82,45.91,Alessio Romagnoli | Nicolò Casale | Elseid Hysaj | Sergej Milinkovic-Savic | Ciro Immobile | Adam Marusic | Danilo Cataldi | Luis Alberto | Mattia Zaccagni | Felipe Anderson | Ivan Provedel,Ruan | Davide Frattesi | Andrea Pinamonti | Jeremy Toljan | Rogerio | Matheus Henrique | Andrea Consigli | Maxime Lopez | Nedim Bajrami | Martin Erlic | Armand Lauriente,7,6,2,3,2,2,0,1,14,15,1,0,0.98,2.33,0.02,-0.33,0.82,0.7,0,3,-1,2,1.15,1.29,0.56,0.72,0.07,-0.62,0.08,-0.4,18,-9,18,0,0,-2,1,12.910000000000004,-1.35,-0.14000000000000012,-0.15999999999999992
ITA-Serie A,2223,2023-05-03 Monza-Roma,18908,2023-05-03 19:00:00,1,X,Monza,Roma,1,1,44,57,11,7,4,4,17,30,0,0,0,0,2,3,0,0,0,1,1,1,1,1,5,4,0,1,0,0,2,0,1,0,-7,-53,0,4,0,0,0,3,0,3,0,0,81.09,67.73,Armando Izzo | Gianluca Caprari | Andrea Petagna | Matteo Pessina | Dany Mota | Stefano Sensi | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Pablo Marí | Patrick Ciurria,Nicola Zalewski | Gianluca Mancini | Leonardo Spinazzola | Rui Patrício | Chris Smalling | Lorenzo Pellegrini | Georginio Wijnaldum | Paulo Dybala | Ibañez | Stephan El Shaarawy | Bryan Cristante,9,7,2,4,0,0,2,1,12,18,1,1,1.14,1.18,0.86,-0.18,0.81,0.72,1,0,3,0,1.03,0.87,0.76,0.45,0.02,-0.06,0.08,0.43,-13,4,-13,0,0,-4,2,13.36,-0.040000000000000036,0.16000000000000003,0.31
ITA-Serie A,2223,2023-05-03 Verona-Inter,18904,2023-05-03 19:00:00,1,2,Verona,Inter,0,6,27,57,17,7,4,4,0,30,0,0,0,0,0,2,0,0,0,0,2,1,0,3,5,5,1,0,0,0,2,0,0,1,11,-24,3,6,0,1,2,2,2,1,1,2,58.45,43.73,Isak Hien | Marco Faraoni | Darko Lazovic | Adrien Tameze | Adolfo Gaich | Ondrej Duda | Giangiacomo Magnani | Lorenzo Montipò | Fabio Depaoli | Pawel Dawidowicz | Kevin Lasagna,Lautaro Martínez | Francesco Acerbi | Henrikh Mkhitaryan | Nicolò Barella | Denzel Dumfries | Matteo Darmian | Alessandro Bastoni | Robin Gosens | Romelu Lukaku | Marcelo Brozovic | André Onana,8,5,2,5,1,1,3,1,16,19,1,0,0.86,3.06,0.14,-0.06,0.64,0.7,0,3,1,2,0.51,1.21,0.57,0.78,0.01,-0.12,0.12,0.51,-30,10,-30,0,0,-3,3,14.720000000000006,-2.2,-0.7,-0.21000000000000008
ITA-Serie A,2223,2023-05-04 Udinese-Napoli,18911,2023-05-04 18:45:00,1,X,Udinese,Napoli,1,1,42,79,13,1,4,1,15,52,0,0,0,0,2,2,0,0,0,0,0,0,2,2,5,5,0,0,0,0,3,1,1,1,23,-8,0,2,0,0,0,0,0,1,0,1,82.64,75.73,Kingsley Ehizibue | Rodrigo Becão | Sandi Lovric | Marco Silvestri | Beto | Isaac Success | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Roberto Pereyra,Alex Meret | Stanislav Lobotka | Victor Osimhen | Mathías Olivera | Amir Rrahmani | Franck Zambo | Giovanni Di Lorenzo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae | Khvicha Kvaratskhelia,9,9,0,2,2,0,4,0,12,17,1,1,0.45,1.93,-0.45,-0.93,0.69,0.66,0,1,0,-2,0.83,1.42,0.55,0.85,0.03,0.07,0.44,0.03,-37,12,-37,0,0,-2,0,6.909999999999997,-1.48,-0.59,-0.29999999999999993
ITA-Serie A,2223,2023-05-04 Empoli-Bologna,18903,2023-05-04 18:45:00,1,1,Empoli,Bologna,3,1,32,45,15,9,4,4,5,18,0,0,0,0,1,2,0,0,0,1,0,0,0,3,5,5,0,0,0,0,2,2,1,0,-4,14,1,2,0,0,0,1,1,1,0,1,79.0,73.64,Tommaso Baldanzi | Francesco Caputo | Filippo Bandinelli | Tyronne Ebuehi | Jean-Daniel Akpa-Akpro | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Ardian Ismajli | Samuele Perisan,Musa Barrow | Stefan Posch | Nicolás Domínguez | Georgios Kyriakopoulos | Jhon Lucumí | Jerdy Schouten | Lukasz Skorupski | Nikola Moro | Adama Soumaoro | Lewis Ferguson | Riccardo Orsolini,7,9,4,1,0,1,1,2,17,14,1,1,0.79,1.96,0.21,-0.96,0.83,0.6,0,0,-1,1,0.86,0.8,0.39,0.71,-0.05,0.04,-0.09,0.05,-13,6,-13,0,0,-1,-2,5.359999999999999,-1.17,0.05999999999999994,-0.31999999999999995
ITA-Serie A,2223,2023-05-06 AC Milan-Lazio,18916,2023-05-06 13:00:00,1,1,AC Milan,Lazio,2,0,58,64,6,2,3,1,31,37,1,0,0,0,0,3,0,0,0,0,0,2,1,1,5,4,0,1,0,0,2,1,0,1,-5,-8,8,3,0,0,3,2,2,1,3,0,31.82,66.64,Malick Thiaw | Fikayo Tomori | Theo Hernández | Brahim Diaz | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Mike Maignan | Rade Krunic | Alexis Saelemaekers | Sandro Tonali,Alessio Romagnoli | Pedro | Nicolò Casale | Sergej Milinkovic-Savic | Elseid Hysaj | Ciro Immobile | Adam Marusic | Luis Alberto | Mattia Zaccagni | Felipe Anderson | Ivan Provedel,7,10,4,1,0,0,4,1,20,16,0,1,2.02,2.02,-1.02,-0.02,0.8,0.61,1,1,-2,0,0.99,1.2,0.91,0.68,0.11,-0.05,0.16,-0.01,-6,4,-6,1,0,5,-3,-34.82,0.0,-0.20999999999999996,0.22999999999999998
ITA-Serie A,2223,2023-05-06 Roma-Inter,18918,2023-05-06 16:00:00,1,2,Roma,Inter,0,2,58,60,7,5,4,2,31,33,0,1,0,0,2,0,1,0,1,0,1,0,1,2,4,5,0,0,0,0,1,1,1,0,48,11,4,6,0,1,1,2,2,1,1,2,59.36,37.73,Nicola Zalewski | Gianluca Mancini | Tammy Abraham | Leonardo Spinazzola | Rui Patrício | Lorenzo Pellegrini | Georginio Wijnaldum | Chris Smalling | Ibañez | Stephan El Shaarawy | Bryan Cristante,Lautaro Martínez | Francesco Acerbi | Henrikh Mkhitaryan | Hakan Calhanoglu | Nicolò Barella | Denzel Dumfries | Matteo Darmian | Robin Gosens | Romelu Lukaku | Marcelo Brozovic | André Onana,7,8,4,2,0,1,1,3,16,20,1,0,1.29,3.24,-0.29,2.76,0.62,0.39,0,0,-2,0,0.84,1.15,0.69,1.24,0.03,0.06,0.23,0.59,-2,2,-2,-1,0,-2,-1,21.630000000000003,-1.9500000000000002,-0.30999999999999994,-0.55
ITA-Serie A,2223,2023-05-06 Cremonese-Spezia,18913,2023-05-06 18:45:00,1,1,Cremonese,Spezia,2,0,21,27,19,18,5,5,-6,0,0,0,0,0,3,3,1,0,2,0,0,1,2,3,5,5,0,0,0,0,1,2,1,0,0,1,5,2,0,0,2,1,1,2,3,0,56.55,73.73,Emanuele Valeri | Luka Lochoshvili | Matteo Bianchetti | Marco Benassi | Soualiho Meité | Frank Tsadjout | Leonardo Sernicola | Marco Carnesecchi | Charles Pickel | Johan Vásquez | Michele Castagnetti,Kelvin Adou | M'Bala Nzola | Ethan Ampadu | Dimitris Nikolaou | Mehdi Bourabia | Daniele Verde | Bartlomiej Dragowski | Kevin Agudelo | Albin Ekdal | Emmanuel Gyasi | Przemyslaw Wisniewski,7,9,2,2,2,0,4,1,19,18,1,1,1.03,0.82,-0.03,1.18,0.85,0.7,1,0,1,0,0.64,0.7,0.57,0.78,-0.26,-0.13,-0.27,0.5,-6,1,-6,0,0,3,-2,-17.180000000000007,0.21000000000000008,-0.05999999999999994,-0.21000000000000008
ITA-Serie A,2223,2023-05-07 Atalanta-Juventus,18912,2023-05-07 10:30:00,1,2,Atalanta,Juventus,0,2,58,63,6,4,3,1,31,36,0,1,0,0,0,2,0,0,0,1,0,1,3,2,5,5,0,1,0,0,0,2,0,1,18,-30,2,7,1,0,2,4,1,2,0,1,71.82,36.82,Davide Zappacosta | Éderson | Teun Koopmeiners | Berat Gjimshiti | Juan Musso | Giorgio Scalvini | Rasmus Højlund | Marten de Roon | Duván Zapata | Rafael Toloi | Joakim Maehle,Juan Cuadrado | Ángel Di María | Wojciech Szczesny | Nicolo Fagioli | Federico Gatti | Filip Kostic | Dusan Vlahovic | Danilo | Adrien Rabiot | Bremer | Manuel Locatelli,9,7,1,4,1,0,2,2,14,20,0,0,0.92,1.72,2.08,0.28,0.87,0.65,0,0,0,0,0.85,0.99,0.59,0.49,0.14,-0.26,0.08,0.17,-5,2,-5,-1,0,-5,2,34.99999999999999,-0.7999999999999999,-0.14,0.09999999999999998
ITA-Serie A,2223,2023-05-07 Torino-Monza,18920,2023-05-07 13:00:00,1,X,Torino,Monza,1,1,45,45,11,10,4,4,18,18,0,0,0,0,2,3,0,0,1,0,1,1,3,4,4,5,0,0,0,0,0,2,0,1,17,-16,3,3,0,0,2,1,1,3,0,1,70.09,73.0,Antonio Sanabria | Vanja Milinkovic-Savic | Aleksey Miranchuk | Perr Schuurs | Ricardo Rodríguez | Wilfried Stephane Singo | Alessandro Buongiorno | Nemanja Radonjic | Karol Linetty | Ivan Ilic | Koffi Djidji,Nicolo Rovella | Armando Izzo | Gianluca Caprari | Matteo Pessina | Dany Mota | Stefano Sensi | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Pablo Marí | Patrick Ciurria,7,8,1,3,3,0,1,0,17,11,1,1,2.16,0.41,-0.16,0.59,0.61,0.63,1,0,0,1,0.8,0.74,1.05,0.55,0.19,0.29,0.16,0.19,0,1,0,0,0,0,-1,-2.9099999999999966,1.7500000000000002,0.06000000000000005,0.5
ITA-Serie A,2223,2023-05-07 Napoli-Fiorentina,18917,2023-05-07 16:00:00,1,1,Napoli,Fiorentina,1,0,80,46,1,8,1,4,53,19,0,1,0,0,0,5,0,0,0,1,0,0,2,1,2,5,0,0,0,0,1,1,0,0,4,-13,5,7,1,0,1,2,2,3,2,3,49.36,38.09,Alex Meret | Stanislav Lobotka | Victor Osimhen | Mathías Olivera | Amir Rrahmani | Franck Zambo | Giovanni Di Lorenzo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae | Khvicha Kvaratskhelia,Cristiano Biraghi | Jonathan Ikone | Igor Julio | Nikola Milenkovic | Nicolás González | Rolando Mandragora | Arthur Cabral | Dodô | Pietro Terracciano | Lucas Martínez Quarta | Sofyan Amrabat,6,6,5,3,0,2,0,3,14,20,0,1,0.35,1.69,0.65,1.31,1.0,0.76,0,1,-2,1,1.28,0.85,0.71,0.7,0.14,0.34,0.09,0.34,34,-7,34,-1,0,-2,0,11.269999999999996,-1.3399999999999999,0.43000000000000005,0.010000000000000009
ITA-Serie A,2223,2023-05-07 Lecce-Verona,18915,2023-05-07 18:45:00,1,2,Lecce,Verona,0,1,31,27,16,17,4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,5,5,0,0,0,0,0,1,1,0,6,7,5,3,0,0,2,2,2,1,2,1,54.0,60.82,Federico Baschirotto | Alexis Blin | Remi Oudin | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Assan Ceesay | Samuel Umtiti | Wladimiro Falcone | Antonino Gallo,Isak Hien | Marco Faraoni | Darko Lazovic | Adrien Tameze | Adolfo Gaich | Ondrej Duda | Giangiacomo Magnani | Lorenzo Montipò | Fabio Depaoli | Simone Verdi | Pawel Dawidowicz,11,9,0,2,0,0,1,2,17,15,1,1,1.32,0.65,-0.32,-0.65,0.91,0.66,0,0,0,0,0.93,0.48,0.67,0.72,-0.52,0.03,0.0,0.14,4,-1,4,0,0,2,2,-6.82,0.67,0.45000000000000007,-0.04999999999999993
ITA-Serie A,2223,2023-05-08 Empoli-Salernitana,18914,2023-05-08 16:30:00,1,1,Empoli,Salernitana,2,1,35,35,15,14,4,4,8,8,0,0,0,0,3,3,0,0,0,1,1,1,1,2,5,4,0,1,0,0,2,0,1,0,7,-34,1,3,0,0,0,2,1,1,1,0,81.09,65.55,Tommaso Baldanzi | Francesco Caputo | Filippo Bandinelli | Tyronne Ebuehi | Jean-Daniel Akpa-Akpro | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Ardian Ismajli | Samuele Perisan,Lorenzo Pirola | Flavius Daniliuc | Krzysztof Piatek | Guillermo Ochoa | Grigoris Kastanos | Lassana Coulibaly | Domagoj Bradaric | Tonny Vilhena | Boulaye Dia | Antonio Candreva | Norbert Gyömbér,6,5,5,4,0,2,3,3,15,15,1,1,1.46,1.0,1.54,2.0,0.96,0.93,0,0,3,-2,0.76,0.55,0.43,0.46,0.1,-0.11,-0.05,0.37,0,1,0,0,0,-2,1,15.540000000000006,0.45999999999999996,0.20999999999999996,-0.030000000000000027
ITA-Serie A,2223,2023-05-08 Udinese-Sampdoria,18921,2023-05-08 16:30:00,1,1,Udinese,Sampdoria,2,0,43,17,12,20,4,5,16,-10,0,0,0,0,1,1,0,1,0,1,2,0,1,1,4,5,0,0,0,0,4,4,0,0,11,14,4,4,0,0,3,2,0,1,1,1,58.91,59.55,Kingsley Ehizibue | Rodrigo Becão | Sandi Lovric | Marco Silvestri | Lazar Samardzic | Beto | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Roberto Pereyra,Bruno Amione | Harry Winks | Mehdi Leris | Nicola Ravaglia | Koray Günter | Manolo Gabbiadini | Alessandro Zanoli | Tomás Rincón | Bram Nuytinck | Michaël Cuisance | Tommaso Augello,6,8,3,1,2,2,2,4,12,14,1,0,0.32,0.25,0.68,-0.25,0.76,0.63,0,0,1,0,0.58,0.53,0.38,0.49,0.25,0.24,0.59,0.06,26,-8,26,0,0,0,-2,-0.6400000000000006,0.07,0.04999999999999993,-0.10999999999999999
ITA-Serie A,2223,2023-05-08 Sassuolo-Bologna,18919,2023-05-08 18:45:00,1,X,Sassuolo,Bologna,1,1,43,45,13,12,4,4,16,18,0,0,0,0,5,0,0,0,2,0,0,1,1,4,5,5,0,1,0,0,3,2,1,0,2,-34,4,2,0,0,2,1,1,2,1,1,61.0,76.82,Ruan | Davide Frattesi | Andrea Pinamonti | Jeremy Toljan | Rogerio | Matheus Henrique | Andrea Consigli | Maxime Lopez | Martin Erlic | Domenico Berardi | Armand Lauriente,Musa Barrow | Stefan Posch | Nicolás Domínguez | Georgios Kyriakopoulos | Jhon Lucumí | Jerdy Schouten | Lukasz Skorupski | Nikola Moro | Adama Soumaoro | Lewis Ferguson | Riccardo Orsolini,9,8,1,1,1,2,0,2,17,14,1,1,0.67,1.84,-0.67,-0.84,0.62,0.62,0,0,0,-3,1.05,0.91,0.77,0.59,0.24,-0.11,0.19,-0.03,-2,1,-2,0,0,2,1,-15.819999999999993,-1.17,0.14,0.18000000000000005
ITA-Serie A,2223,2023-05-12 Lazio-Lecce,18927,2023-05-12 18:45:00,1,X,Lazio,Lecce,2,2,64,31,3,16,1,4,37,4,0,0,0,0,4,2,0,0,0,0,0,0,1,3,5,3,0,0,0,0,1,1,1,1,14,9,1,2,0,0,1,0,0,0,0,2,77.55,73.64,Alessio Romagnoli | Pedro | Nicolò Casale | Sergej Milinkovic-Savic | Elseid Hysaj | Ciro Immobile | Adam Marusic | Luis Alberto | Mattia Zaccagni | Felipe Anderson | Ivan Provedel,Federico Baschirotto | Alexis Blin | Remi Oudin | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Assan Ceesay | Samuel Umtiti | Wladimiro Falcone | Antonino Gallo,9,9,2,2,0,0,1,1,15,17,1,1,0.9,0.55,-0.9,-0.55,0.98,0.55,0,0,0,-1,1.13,0.73,0.58,0.59,0.07,0.2,-0.03,0.19,33,-13,33,0,0,-1,0,3.9099999999999966,0.35,0.3999999999999999,-0.010000000000000009
ITA-Serie A,2223,2023-05-13 Salernitana-Atalanta,18929,2023-05-13 13:00:00,1,1,Salernitana,Atalanta,1,0,35,58,15,6,4,3,8,31,0,0,0,0,2,1,0,0,0,1,0,0,4,2,5,3,0,0,0,0,1,0,1,0,34,-20,3,1,0,0,2,1,1,0,1,0,67.18,77.73,Lorenzo Pirola | Flavius Daniliuc | Pasquale Mazzocchi | Guillermo Ochoa | Grigoris Kastanos | Lassana Coulibaly | Domagoj Bradaric | Tonny Vilhena | Norbert Gyömbér | Antonio Candreva | Boulaye Dia,Davide Zappacosta | Éderson | Mario Pasalic | Teun Koopmeiners | Berat Gjimshiti | Juan Musso | Giorgio Scalvini | Marten de Roon | Duván Zapata | Rafael Toloi | Joakim Maehle,8,9,3,1,0,1,1,0,17,14,1,1,0.47,0.9,0.53,-0.9,0.76,0.62,1,0,0,-1,0.68,0.8,0.38,0.71,-0.13,0.05,0.09,0.05,-23,9,-23,0,0,2,-1,-10.549999999999997,-0.43000000000000005,-0.12,-0.32999999999999996
ITA-Serie A,2223,2023-05-13 Spezia-AC Milan,18931,2023-05-13 16:00:00,1,1,Spezia,AC Milan,2,0,27,61,18,5,5,2,0,34,0,1,0,0,2,2,0,0,1,1,0,1,2,4,5,5,0,1,0,0,2,1,1,1,-7,-37,2,6,0,0,1,1,0,2,1,3,69.91,49.18,Kelvin Adou | M'Bala Nzola | Ethan Ampadu | Dimitris Nikolaou | Mehdi Bourabia | Bartlomiej Dragowski | Kevin Agudelo | Albin Ekdal | Eldor Shomurodov | Emmanuel Gyasi | Przemyslaw Wisniewski,Malick Thiaw | Fikayo Tomori | Theo Hernández | Brahim Diaz | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Mike Maignan | Rade Krunic | Alexis Saelemaekers | Sandro Tonali,9,7,1,0,1,4,1,4,15,19,1,1,0.78,1.42,-0.78,0.58,0.48,0.84,0,0,-3,2,1.09,1.15,0.61,0.74,-0.39,-0.16,0.13,0.05,-34,13,-34,-1,0,-4,2,20.729999999999997,-0.6399999999999999,-0.05999999999999983,-0.13
ITA-Serie A,2223,2023-05-13 Inter-Sassuolo,18925,2023-05-13 18:45:00,1,1,Inter,Sassuolo,4,2,63,44,4,13,1,4,33,14,1,0,0,0,2,1,0,0,0,0,0,0,2,1,5,5,0,0,0,0,3,3,1,0,7,17,6,1,1,0,3,0,2,0,0,1,42.45,78.55,Francesco Acerbi | Henrikh Mkhitaryan | Hakan Calhanoglu | Nicolò Barella | Denzel Dumfries | Matteo Darmian | Alessandro Bastoni | Robin Gosens | Romelu Lukaku | Marcelo Brozovic | André Onana,Davide Frattesi | Ruan | Andrea Pinamonti | Jeremy Toljan | Rogerio | Matheus Henrique | Andrea Consigli | Maxime Lopez | Martin Erlic | Domenico Berardi | Armand Lauriente,4,10,7,1,0,0,3,0,17,17,0,1,1.22,0.31,0.78,0.69,0.76,0.74,1,0,2,0,1.24,1.16,0.82,0.67,-0.09,-0.11,-0.08,0.09,19,-9,19,1,0,5,-6,-36.099999999999994,0.9099999999999999,0.08000000000000007,0.1499999999999999
ITA-Serie A,2223,2023-05-14 Verona-Torino,18924,2023-05-14 10:30:00,1,2,Verona,Torino,0,1,30,46,17,12,4,4,0,16,0,0,0,0,5,2,0,0,0,0,1,0,0,2,4,5,0,0,0,0,1,5,1,0,18,17,1,2,0,0,0,1,1,1,0,0,80.0,72.64,Isak Hien | Marco Faraoni | Darko Lazovic | Adrien Tameze | Adolfo Gaich | Ondrej Duda | Giangiacomo Magnani | Lorenzo Montipò | Fabio Depaoli | Simone Verdi | Pawel Dawidowicz,Antonio Sanabria | Vanja Milinkovic-Savic | Aleksey Miranchuk | Perr Schuurs | Ricardo Rodríguez | Wilfried Stephane Singo | Samuele Ricci | Nikola Vlasic | Alessandro Buongiorno | Ivan Ilic | Koffi Djidji,8,9,3,1,0,1,2,0,15,16,1,1,0.59,0.78,0.41,0.22,0.89,0.45,1,0,3,1,0.64,0.96,0.72,0.71,-0.16,-0.16,-0.02,-0.14,-16,5,-16,0,0,-1,-1,7.359999999999999,-0.19000000000000006,-0.31999999999999995,0.010000000000000009
ITA-Serie A,2223,2023-05-14 Fiorentina-Udinese,18923,2023-05-14 13:00:00,1,1,Fiorentina,Udinese,2,0,46,46,9,10,4,4,16,16,1,0,0,0,0,2,0,0,0,0,0,0,3,1,5,5,0,0,0,0,2,3,0,1,-14,-10,8,2,1,0,2,1,2,1,3,0,29.73,72.45,Cristiano Biraghi | Jonathan Ikone | Igor Julio | Nikola Milenkovic | Nicolás González | Rolando Mandragora | Arthur Cabral | Dodô | Pietro Terracciano | Lucas Martínez Quarta | Sofyan Amrabat,Kingsley Ehizibue | Rodrigo Becão | Sandi Lovric | Marco Silvestri | Lazar Samardzic | Beto | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Roberto Pereyra,4,8,6,1,1,2,3,2,20,15,0,1,1.15,1.05,-1.15,0.95,0.7,0.83,0,0,-1,0,0.67,0.7,0.58,0.44,0.18,-0.12,0.42,0.54,0,-1,0,1,0,6,-4,-42.72,0.09999999999999987,-0.029999999999999916,0.13999999999999996
ITA-Serie A,2223,2023-05-14 Monza-Napoli,18928,2023-05-14 13:00:00,1,1,Monza,Napoli,2,0,46,83,12,1,4,1,16,53,0,0,0,0,1,0,0,0,0,0,1,1,4,1,5,5,1,1,0,0,1,2,1,0,-42,-21,4,6,0,0,1,3,2,2,2,2,72.91,47.73,Nicolo Rovella | Armando Izzo | Gianluca Caprari | Matteo Pessina | Dany Mota | Stefano Sensi | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Pablo Marí | Patrick Ciurria,Alex Meret | Stanislav Lobotka | Victor Osimhen | Eljif Elmas | Mathías Olivera | Amir Rrahmani | Franck Zambo | Giovanni Di Lorenzo | Hirving Lozano | Kim Min-Jae | Khvicha Kvaratskhelia,9,6,2,4,0,1,4,1,14,17,1,0,0.69,1.9,0.31,-0.9,0.68,0.53,2,0,0,2,0.96,1.14,0.67,0.47,-0.22,0.14,-0.11,0.28,-37,11,-37,0,0,-2,3,25.18,-1.21,-0.17999999999999994,0.20000000000000007
ITA-Serie A,2223,2023-05-14 Bologna-Roma,18922,2023-05-14 16:00:00,1,X,Bologna,Roma,0,0,46,58,12,7,4,4,16,28,0,1,0,0,1,3,0,0,1,0,0,0,3,1,3,5,0,0,0,0,2,2,0,1,31,15,3,6,0,1,2,2,0,2,1,1,63.82,40.18,Musa Barrow | Stefan Posch | Nicolás Domínguez | Georgios Kyriakopoulos | Jhon Lucumí | Jerdy Schouten | Lukasz Skorupski | Nikola Moro | Michel Aebischer | Adama Soumaoro | Lewis Ferguson,Nicola Zalewski | Gianluca Mancini | Tammy Abraham | Leonardo Spinazzola | Rui Patrício | Lorenzo Pellegrini | Chris Smalling | Nemanja Matic | Georginio Wijnaldum | Ibañez | Bryan Cristante,5,4,2,5,4,2,3,1,14,16,1,0,0.29,0.88,0.71,-0.88,0.85,0.57,0,0,0,0,0.99,0.69,0.56,0.32,-0.08,0.15,-0.48,0.25,-12,5,-12,-1,0,-3,1,23.64,-0.5900000000000001,0.30000000000000004,0.24000000000000005
