LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,1920,2020-01-26 Verona-Lecce,13298,2020-01-26 14:00:00,0,1,Verona,Lecce,3,0,26,16,11,17,4,4,11,1,0,0,0,0,2,2,0,0,1,0,1,0,2,1,3,3,1,0,0,0,0,2,1,0,-63,2,2,1,0,0,1,0,1,1,0,0,71.27,78.45,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Valerio Verre | Sofyan Amrabat | Miguel Veloso | Samuel Di Carmine | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,Andrea Rispoli | Fabio Lucioni | Gabriel | Marco Calderoni | Marco Mancosu | Gianluca Lapadula | Panagiotis Tachtsidis | Andrea Tabanelli | Jacopo Petriccione | Luca Rossettini | Khouma Babacar,9,8,1,0,1,3,2,2,13,14,1,1,2.39,1.05,-1.39,-0.05,0.82,0.71,1,1,1,1,1.33,1.04,1.01,0.56,-0.22,-0.07,0.1,0.09,10,-6,10,0,0,1,1,-7.180000000000007,1.34,0.29000000000000004,0.44999999999999996
ITA-Serie A,1920,2020-01-26 Roma-Lazio,13294,2020-01-26 17:00:00,0,X,Roma,Lazio,1,1,38,45,5,3,2,1,23,30,0,0,1,1,3,1,0,0,0,0,0,1,2,4,3,3,0,0,0,0,2,0,1,0,38,-17,1,3,0,0,0,2,1,0,0,1,81.09,59.55,Chris Smalling | Diego Perotti | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Jordan Veretout | Nicolo Zaniolo | Lorenzo Pellegrini | Amadou Diawara | Gianluca Mancini | Pau López,Joaquín Correa | Ciro Immobile | Thomas Strakosha | Sergej Milinkovic-Savic | Manuel Lazzari | Francesco Acerbi | Luis Alberto | Senad Lulic | Stefan Radu | Luiz Felipe | Lucas Leiva,6,11,3,0,2,0,1,0,15,15,1,1,2.76,4.99,0.24,0.01,0.89,0.63,0,1,0,0,1.34,2.24,1.04,1.23,-0.1,-0.54,0.47,0.0,-7,2,-7,0,0,-2,-5,21.540000000000006,-2.2300000000000004,-0.9000000000000001,-0.18999999999999995
ITA-Serie A,1920,2020-01-26 Napoli-Juventus,13292,2020-01-26 19:45:00,0,1,Napoli,Juventus,2,1,24,51,13,1,4,1,9,36,0,0,1,1,2,0,0,0,0,0,0,1,0,1,3,3,0,1,0,0,1,1,1,0,-28,2,3,2,1,0,1,0,1,2,0,1,65.0,69.27,Lorenzo Insigne | Giovanni Di Lorenzo | Fabián | Piotr Zielinski | Alex Meret | Allan | Elseid Hysaj | Kostas Manolas | Arkadiusz Milik | José Callejón | Mário Rui,Wojciech Szczesny | Juan Cuadrado | Cristiano Ronaldo | Matthijs de Ligt | Alex Sandro | Leonardo Bonucci | Blaise Matuidi | Paulo Dybala | Gonzalo Higuaín | Adrien Rabiot | Miralem Pjanic,10,10,0,1,1,0,0,2,13,12,0,1,0.58,1.35,-0.58,0.65,0.56,0.58,0,0,0,2,1.44,1.82,0.98,1.04,-0.01,-0.11,-0.01,0.0,-27,12,-27,0,0,1,0,-4.269999999999996,-0.7700000000000001,-0.3800000000000001,-0.06000000000000005
ITA-Serie A,1920,2020-02-01 Bologna-Brescia,13300,2020-02-01 14:00:00,0,1,Bologna,Brescia,2,1,27,15,11,20,4,5,12,0,0,0,0,0,3,2,0,0,1,1,0,0,3,2,3,3,0,0,0,0,1,2,1,1,-4,24,3,0,0,0,2,0,0,0,1,0,63.36,87.18,Danilo | Andrea Poli | Ibrahima Mbaye | Riccardo Orsolini | Stefano Denswil | Gary Medel | Lukasz Skorupski | Rodrigo Palacio | Mattia Bani | Takehiro Tomiyasu | Nicola Sansone,Jesse Joronen | Sandro Tonali | Dimitri Bisoli | Andrea Cistana | Ales Mateju | Mario Balotelli | Ernesto Torregrossa | Jhon Chancellor | Rômulo | Stefano Sabelli | Massimiliano Mangraviti,9,9,0,1,2,1,1,1,14,17,1,1,2.4,1.23,0.6,-1.23,0.68,0.82,1,0,3,0,1.38,0.81,1.05,0.85,-0.47,-0.07,-0.08,0.3,12,-9,12,0,0,3,0,-23.820000000000007,1.17,0.5699999999999998,0.20000000000000007
ITA-Serie A,1920,2020-02-01 Cagliari-Parma Calcio 1913,13301,2020-02-01 17:00:00,0,X,Cagliari,Parma Calcio 1913,2,2,31,31,6,7,3,4,16,16,0,0,0,0,0,2,0,0,0,0,0,0,2,1,3,3,0,0,0,0,3,1,0,1,23,20,2,3,0,1,1,0,3,3,0,0,72.64,61.55,Giovanni Simeone | Nahitan Nández | João Pedro | Robin Olsen | Luca Pellegrini | Fabio Pisacane | Paolo Faragò | Luca Cigarini | Marko Rog | Radja Nainggolan | Ragnar Klavan,Antonino Barillà | Dejan Kulusevski | Hernani | Simone Iacoponi | Mattia Sprocati | Bruno Alves | Luigi Sepe | Riccardo Gagliolo | Gervinho | Matteo Darmian | Juraj Kucka,9,6,1,2,1,3,2,3,15,13,1,0,0.83,1.43,0.17,0.57,0.72,0.81,0,0,1,2,1.3,0.77,1.0,0.62,0.03,0.03,0.06,0.11,0,-1,0,0,0,-1,3,11.090000000000003,-0.6,0.53,0.38
ITA-Serie A,1920,2020-02-01 Sassuolo-Roma,13307,2020-02-01 19:45:00,0,1,Sassuolo,Roma,4,2,23,39,15,4,4,1,8,24,0,0,0,0,1,2,1,0,1,0,0,0,1,3,3,3,2,0,0,0,1,3,0,1,-45,8,2,0,0,0,1,0,1,0,0,0,73.45,88.45,Francesco Magnanelli | Filippo Romagna | Jeremie Boga | Jeremy Toljan | Manuel Locatelli | Francesco Caputo | Filip Djuricic | Marlon Santos | Hamed Junior Traore | Georgios Kyriakopoulos | Pedro Obiang,Chris Smalling | Diego Perotti | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Jordan Veretout | Nicolo Zaniolo | Lorenzo Pellegrini | Amadou Diawara | Gianluca Mancini | Pau López,8,6,3,2,0,3,4,1,15,16,1,1,0.34,2.16,-0.34,-1.16,0.79,0.52,0,0,1,0,0.92,1.29,0.87,0.98,0.32,0.05,-0.02,0.47,-16,11,-16,0,0,2,2,-15.0,-1.82,-0.37,-0.10999999999999999
ITA-Serie A,1920,2020-02-02 Juventus-Fiorentina,13302,2020-02-02 11:30:00,0,1,Juventus,Fiorentina,3,0,51,25,1,14,1,4,36,10,0,0,0,1,5,4,0,0,0,2,1,1,2,1,3,3,0,0,0,0,0,1,1,1,31,-9,2,4,0,0,0,3,1,1,1,0,75.18,54.45,Wojciech Szczesny | Juan Cuadrado | Cristiano Ronaldo | Alex Sandro | Matthijs de Ligt | Leonardo Bonucci | Blaise Matuidi | Paulo Dybala | Gonzalo Higuaín | Adrien Rabiot | Miralem Pjanic,Martín Cáceres | Pol Lirola | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Dalbert | Nikola Milenkovic | Gaetano Castrovilli | Marco Benassi | Dusan Vlahovic,9,7,2,1,0,3,0,2,14,13,1,1,0.65,1.14,0.35,-1.14,0.7,0.66,0,0,0,1,1.48,0.74,0.98,0.74,0.34,0.15,0.23,0.28,26,-13,26,0,-1,-2,2,20.730000000000004,-0.4899999999999999,0.74,0.24
ITA-Serie A,1920,2020-02-02 AC Milan-Verona,13305,2020-02-02 14:00:00,0,X,AC Milan,Verona,1,1,31,29,8,10,4,4,15,13,0,0,1,0,4,2,0,0,1,0,0,0,2,3,2,3,0,0,0,0,1,1,0,0,13,27,4,2,0,0,2,1,1,1,1,1,56.18,70.18,Ismael Bennacer | Mateo Musacchio | Hakan Calhanoglu | Franck Kessié | Suso | Alessio Romagnoli | Gianluigi Donnarumma | Giacomo Bonaventura | Andrea Conti | Theo Hernández | Krzysztof Piatek,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Valerio Verre | Sofyan Amrabat | Miguel Veloso | Samuel Di Carmine | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,7,10,1,1,3,0,1,2,14,13,1,1,2.15,3.27,-1.15,-0.27,0.77,0.67,1,1,2,0,1.18,1.26,0.85,1.19,0.06,0.07,-0.2,0.25,2,-2,2,0,1,2,-3,-14.000000000000007,-1.12,-0.08000000000000007,-0.33999999999999997
ITA-Serie A,1920,2020-02-02 Lazio-SPAL 2013,13303,2020-02-02 14:00:00,0,1,Lazio,SPAL 2013,5,1,46,15,3,18,1,5,31,0,0,0,0,0,4,3,0,0,0,2,1,0,5,0,3,3,0,0,0,0,1,2,1,0,-3,-23,2,5,0,0,1,3,0,1,1,1,73.18,52.82,Joaquín Correa | Ciro Immobile | Thomas Strakosha | Sergej Milinkovic-Savic | Manuel Lazzari | Francesco Acerbi | Luis Alberto | Senad Lulic | Stefan Radu | Luiz Felipe | Lucas Leiva,Etrit Berisha | Nenad Tomovic | Mattia Valoti | Francesco Vicari | Gabriel Strefezza | Simone Missiroli | Andrea Petagna | Arkadiusz Reca | Jasmin Kurtic | Igor Julio | Thiago Cionek,9,5,0,1,2,5,0,2,14,13,1,1,1.14,1.67,-0.14,-0.67,0.69,0.52,0,0,0,-3,2.23,0.54,1.09,0.41,0.01,0.51,-0.07,0.62,31,-15,31,0,0,-3,4,20.360000000000007,-0.53,1.69,0.6800000000000002
ITA-Serie A,1920,2020-02-02 Atalanta-Genoa,13299,2020-02-02 14:00:00,0,X,Atalanta,Genoa,2,2,38,15,5,18,2,5,23,0,0,0,0,0,2,3,0,0,0,0,0,0,1,3,3,3,0,0,0,0,1,0,0,0,11,-8,1,3,0,0,0,1,1,0,0,2,79.36,69.82,Berat Gjimshiti | Mario Pasalic | Remo Freuler | Hans Hateboer | Josip Ilicic | Robin Gosens | Pierluigi Gollini | José Luis Palomino | Rafael Toloi | Alejandro Gomez | Marten de Roon,Andrea Pinamonti | Cristian Romero | Stefano Sturaro | Lasse Schöne | Paolo Ghiglione | Francesco Cassata | Domenico Criscito | Goran Pandev | Ionut Radu | Davide Biraschi | Kevin Agudelo,10,7,1,2,0,2,2,2,14,15,1,1,5.5,1.58,1.5,-1.58,0.45,0.82,2,0,0,-2,2.22,1.12,1.35,0.48,-0.53,0.0,-0.41,0.21,23,-13,23,0,0,-2,3,9.540000000000006,3.92,1.1,0.8700000000000001
ITA-Serie A,1920,2020-02-02 Lecce-Torino,13304,2020-02-02 17:00:00,0,1,Lecce,Torino,4,0,16,27,17,12,4,4,0,11,0,0,0,1,1,1,1,2,1,2,1,0,2,2,3,3,2,0,0,0,0,4,1,1,-39,12,5,3,1,0,0,2,3,1,1,0,54.82,63.36,Andrea Rispoli | Fabio Lucioni | Gabriel | Marco Calderoni | Marco Mancosu | Gianluca Lapadula | Panagiotis Tachtsidis | Jacopo Petriccione | Luca Rossettini | Cristian Dell'Orco | Khouma Babacar,Salvatore Sirigu | Armando Izzo | Sasa Lukic | Bremer | Tomás Rincón | Simone Verdi | Andrea Belotti | Lorenzo De Silvestri | Ola Aina | Nicolas N'Koulou | Alex Berenguer,4,9,3,0,4,2,1,0,13,13,0,1,0.46,0.54,-0.46,-0.54,0.85,0.69,0,0,0,0,0.61,0.98,0.54,0.67,0.43,0.05,0.43,0.08,-11,5,-11,0,-1,2,-5,-8.54,-0.08000000000000002,-0.37,-0.13
ITA-Serie A,1920,2020-02-02 Udinese-Inter,13308,2020-02-02 19:45:00,0,2,Udinese,Inter,0,2,24,48,15,3,4,1,8,32,0,0,0,1,3,4,0,1,0,1,1,0,0,1,3,3,0,1,0,0,2,2,1,1,-21,-56,1,5,0,1,1,0,0,4,0,1,78.27,42.36,Bram Nuytinck | Sebastien De Maio | Stefano Okaka | Kevin Lasagna | Ken Sema | Jens Stryger Larsen | Rodrigo de Paul | Juan Musso | Seko Fofana | Rolando Mandragora | William Troost-Ekong,Stefan de Vrij | Samir Handanovic | Milan Skriniar | Alessandro Bastoni | Cristiano Biraghi | Romelu Lukaku | Marcelo Brozovic | Lautaro Martínez | Antonio Candreva | Matías Vecino | Diego Godín,10,5,1,5,0,1,0,5,11,15,1,0,1.88,1.71,-1.88,-0.71,0.62,0.56,0,0,0,0,1.07,1.14,0.86,1.09,-0.06,0.23,0.05,0.43,-24,12,-24,0,-1,-4,5,35.91,0.16999999999999993,-0.06999999999999984,-0.2300000000000001
ITA-Serie A,1920,2020-02-03 Sampdoria-Napoli,13306,2020-02-03 19:45:00,0,2,Sampdoria,Napoli,2,4,20,27,16,11,4,4,4,11,0,0,0,0,4,2,0,0,2,0,0,0,0,1,3,3,0,0,0,0,0,1,1,1,16,12,1,2,0,0,1,0,1,2,0,0,77.82,75.45,Karol Linetty | Omar Colley | Alex Ferrari | Ronaldo Vieira | Manolo Gabbiadini | Emil Audero | Jakub Jankto | Fabio Quagliarella | Morten Thorsby | Nicola Murru | Albin Ekdal,Lorenzo Insigne | Giovanni Di Lorenzo | Fabián | Piotr Zielinski | Alex Meret | Allan | Elseid Hysaj | Kostas Manolas | Arkadiusz Milik | José Callejón | Mário Rui,8,9,2,1,1,1,2,0,17,14,1,1,1.34,1.28,-1.34,0.72,0.4,0.54,0,0,-2,0,1.22,1.4,0.7,0.91,-0.19,0.04,-0.14,0.03,-7,5,-7,0,0,-1,-1,2.3699999999999903,0.06000000000000005,-0.17999999999999994,-0.21000000000000008
ITA-Serie A,1920,2020-02-05 Lazio-Verona,13252,2020-02-05 19:45:00,0,X,Lazio,Verona,0,0,49,30,3,9,1,4,33,14,0,0,0,0,1,4,0,1,0,1,1,0,6,3,3,2,0,0,0,0,0,0,1,0,5,17,1,1,0,0,1,0,0,1,0,0,74.36,81.82,Joaquín Correa | Ciro Immobile | Thomas Strakosha | Sergej Milinkovic-Savic | Manuel Lazzari | Francesco Acerbi | Luis Alberto | Senad Lulic | Luiz Felipe | Stefan Radu | Lucas Leiva,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Valerio Verre | Sofyan Amrabat | Miguel Veloso | Samuel Di Carmine | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,9,9,1,1,1,1,0,2,15,13,1,1,2.79,1.2,2.21,-0.2,0.57,0.9,1,0,0,-2,2.16,1.39,1.23,1.26,0.07,-0.13,0.0,0.2,19,-6,19,0,0,0,0,-7.459999999999994,1.59,0.7700000000000002,-0.030000000000000027
ITA-Serie A,1920,2020-02-07 Roma-Bologna,13315,2020-02-07 19:45:00,0,2,Roma,Bologna,2,3,39,30,5,11,2,4,23,14,0,0,0,0,5,3,1,0,1,1,0,1,2,2,3,3,0,1,0,0,1,2,1,0,-34,-50,3,3,0,0,1,1,1,1,1,1,58.73,71.27,Chris Smalling | Diego Perotti | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Jordan Veretout | Nicolo Zaniolo | Lorenzo Pellegrini | Amadou Diawara | Gianluca Mancini | Pau López,Danilo | Andrea Poli | Ibrahima Mbaye | Riccardo Orsolini | Stefano Denswil | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Mattia Bani | Takehiro Tomiyasu | Nicola Sansone,7,8,0,1,4,2,1,1,12,15,1,1,2.88,2.22,-0.88,-0.22,0.66,0.74,0,0,0,2,1.95,1.28,0.87,1.01,-0.66,0.1,0.06,0.23,9,-6,9,0,0,0,-1,-12.54,0.6599999999999997,0.6699999999999999,-0.14
ITA-Serie A,1920,2020-02-08 Fiorentina-Atalanta,13310,2020-02-08 14:00:00,0,2,Fiorentina,Atalanta,1,2,25,39,14,4,4,1,9,23,0,0,0,0,4,2,0,0,0,1,0,0,3,1,3,3,0,0,0,0,1,1,0,1,3,-1,2,2,0,0,1,0,1,2,0,0,72.27,70.27,Martín Cáceres | Pol Lirola | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Dalbert | Nikola Milenkovic | Gaetano Castrovilli | Marco Benassi | Dusan Vlahovic,Berat Gjimshiti | Mario Pasalic | Remo Freuler | Josip Ilicic | Hans Hateboer | Robin Gosens | Pierluigi Gollini | José Luis Palomino | Rafael Toloi | Alejandro Gomez | Marten de Roon,9,9,2,1,0,1,2,2,15,14,1,1,0.91,2.75,-0.91,-0.75,0.87,0.75,0,0,0,1,0.84,2.42,0.77,1.5,-0.1,-0.2,0.17,-0.52,-14,10,-14,0,0,0,0,2.0,-1.8399999999999999,-1.58,-0.73
ITA-Serie A,1920,2020-02-08 Torino-Sampdoria,13317,2020-02-08 17:00:00,0,2,Torino,Sampdoria,1,3,27,20,12,16,4,4,11,4,0,0,0,0,3,4,0,0,0,1,1,2,4,2,3,3,1,0,0,0,0,2,1,1,-42,6,3,2,0,0,2,2,1,1,0,0,59.36,70.27,Salvatore Sirigu | Armando Izzo | Sasa Lukic | Bremer | Tomás Rincón | Simone Verdi | Andrea Belotti | Lorenzo De Silvestri | Ola Aina | Nicolas N'Koulou | Alex Berenguer,Karol Linetty | Omar Colley | Ronaldo Vieira | Manolo Gabbiadini | Emil Audero | Jakub Jankto | Fabio Quagliarella | Morten Thorsby | Gastón Ramírez | Nicola Murru | Albin Ekdal,10,9,1,2,0,0,0,4,14,16,1,1,0.96,1.79,-0.96,0.21,0.49,0.89,0,0,0,-1,0.99,1.25,0.67,0.56,-0.01,-0.03,0.0,0.08,7,-4,7,0,0,1,1,-10.909999999999997,-0.8300000000000001,-0.26,0.10999999999999999
ITA-Serie A,1920,2020-02-08 Verona-Juventus,13318,2020-02-08 19:45:00,0,1,Verona,Juventus,2,1,31,54,10,1,4,1,15,38,0,0,0,1,2,1,0,0,0,0,0,0,4,2,2,3,0,0,0,0,0,1,0,0,2,18,1,0,0,0,0,0,3,0,2,0,81.82,87.64,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Valerio Verre | Sofyan Amrabat | Marash Kumbulla | Miguel Veloso | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,Wojciech Szczesny | Juan Cuadrado | Cristiano Ronaldo | Alex Sandro | Matthijs de Ligt | Paulo Dybala | Leonardo Bonucci | Blaise Matuidi | Adrien Rabiot | Gonzalo Higuaín | Miralem Pjanic,10,9,1,2,0,0,4,0,14,14,1,1,0.56,2.92,-0.56,0.08,0.6,0.78,0,1,0,0,1.1,1.66,1.2,0.83,0.29,-0.18,0.15,0.2,-23,9,-23,0,-1,1,1,-5.820000000000007,-2.36,-0.5599999999999998,0.37
ITA-Serie A,1920,2020-02-09 SPAL 2013-Sassuolo,13316,2020-02-09 11:30:00,0,2,SPAL 2013,Sassuolo,1,2,15,26,20,13,5,4,-1,10,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,3,1,0,20,52,2,1,0,0,1,0,0,1,1,0,70.82,79.82,Etrit Berisha | Nenad Tomovic | Mattia Valoti | Francesco Vicari | Gabriel Strefezza | Simone Missiroli | Andrea Petagna | Arkadiusz Reca | Jasmin Kurtic | Igor Julio | Thiago Cionek,Domenico Berardi | Jeremie Boga | Filippo Romagna | Manuel Locatelli | Jeremy Toljan | Francesco Caputo | Andrea Consigli | Filip Djuricic | Hamed Junior Traore | Georgios Kyriakopoulos | Pedro Obiang,7,10,2,1,2,0,2,2,16,13,1,1,0.84,2.44,0.16,1.56,0.69,0.57,0,0,0,0,1.14,1.07,0.5,0.92,-0.6,-0.15,0.03,0.05,-11,7,-11,0,0,1,-3,-9.0,-1.6,0.06999999999999984,-0.42000000000000004
ITA-Serie A,1920,2020-02-09 Napoli-Lecce,13313,2020-02-09 14:00:00,0,2,Napoli,Lecce,2,3,30,19,11,17,4,4,11,0,0,0,1,0,3,3,0,0,1,0,0,0,0,1,3,3,0,0,0,0,1,1,0,1,-9,32,5,0,1,0,2,0,1,0,1,0,50.09,85.18,Lorenzo Insigne | Giovanni Di Lorenzo | Fabián | Piotr Zielinski | Alex Meret | Allan | Elseid Hysaj | Kostas Manolas | Arkadiusz Milik | José Callejón | Mário Rui,Andrea Rispoli | Fabio Lucioni | Gabriel | Giulio Donati | Gianluca Lapadula | Panagiotis Tachtsidis | Andrea Tabanelli | Jacopo Petriccione | Luca Rossettini | Cristian Dell'Orco | Khouma Babacar,5,5,6,2,0,4,0,1,16,17,0,1,1.65,2.4,2.35,1.6,0.64,0.88,2,0,2,0,1.41,0.84,0.78,0.71,-0.01,-0.23,-0.05,0.18,11,-6,11,0,1,5,0,-35.09,-0.75,0.57,0.07000000000000006
ITA-Serie A,1920,2020-02-09 Brescia-Udinese,13309,2020-02-09 14:00:00,0,X,Brescia,Udinese,1,1,15,24,19,15,5,4,-1,8,0,0,0,0,2,2,0,0,1,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0,-7,16,3,2,0,0,1,1,1,1,1,0,64.55,71.55,Jesse Joronen | Sandro Tonali | Dimitri Bisoli | Ales Mateju | Andrea Cistana | Mario Balotelli | Ernesto Torregrossa | Jhon Chancellor | Rômulo | Stefano Sabelli | Massimiliano Mangraviti,Bram Nuytinck | Sebastien De Maio | Stefano Okaka | Kevin Lasagna | Ken Sema | Jens Stryger Larsen | Rodrigo de Paul | Juan Musso | Seko Fofana | Rolando Mandragora | William Troost-Ekong,7,10,2,1,2,0,1,0,15,12,1,1,0.84,0.73,0.16,-0.73,1.0,0.88,0,0,0,0,1.06,0.9,0.85,0.66,-0.25,0.17,0.1,0.14,-9,4,-9,0,0,1,-3,-7.0,0.10999999999999999,0.16000000000000003,0.18999999999999995
ITA-Serie A,1920,2020-02-09 Genoa-Cagliari,13311,2020-02-09 14:00:00,0,1,Genoa,Cagliari,1,0,16,32,18,8,5,4,0,16,0,0,0,0,4,3,1,0,2,1,0,0,2,2,3,2,0,0,0,0,3,1,1,1,22,-5,2,1,0,0,1,1,1,1,0,0,73.18,81.27,Cristian Romero | Stefano Sturaro | Lasse Schöne | Mattia Perin | Paolo Ghiglione | Francesco Cassata | Domenico Criscito | Antonio Sanabria | Goran Pandev | Davide Biraschi | Ionut Radu,Giovanni Simeone | Nahitan Nández | João Pedro | Luca Pellegrini | Artur Ionita | Fabio Pisacane | Paolo Faragò | Luca Cigarini | Marko Rog | Radja Nainggolan | Ragnar Klavan,7,9,2,0,2,2,3,2,16,15,1,1,1.52,2.77,0.48,-0.77,0.84,0.62,0,0,-2,-2,1.24,1.27,0.53,0.83,-0.12,0.03,0.08,0.05,-16,10,-16,0,0,1,-2,-8.08999999999999,-1.25,-0.030000000000000027,-0.29999999999999993
ITA-Serie A,1920,2020-02-09 Parma Calcio 1913-Lazio,13314,2020-02-09 17:00:00,0,2,Parma Calcio 1913,Lazio,0,1,32,50,9,3,4,1,13,31,0,0,0,0,2,3,0,0,0,2,0,0,2,5,2,3,0,0,0,0,1,1,1,1,-6,21,1,4,0,0,0,3,0,1,2,0,84.0,60.55,Andreas Cornelius | Antonino Barillà | Dejan Kulusevski | Hernani | Simone Iacoponi | Bruno Alves | Luigi Sepe | Gastón Brugman | Riccardo Gagliolo | Matteo Darmian | Juraj Kucka,Joaquín Correa | Ciro Immobile | Thomas Strakosha | Sergej Milinkovic-Savic | Manuel Lazzari | Francesco Acerbi | Luis Alberto | Senad Lulic | Stefan Radu | Luiz Felipe | Lucas Leiva,8,6,2,2,1,3,2,0,15,14,1,1,2.21,1.09,-0.21,-1.09,0.93,0.71,0,0,1,0,1.06,1.95,0.8,0.82,-0.29,0.21,-0.02,0.07,-18,6,-18,0,0,-3,2,23.450000000000003,1.1199999999999999,-0.8899999999999999,-0.019999999999999907
ITA-Serie A,1920,2020-02-09 Inter-AC Milan,13312,2020-02-09 19:45:00,0,1,Inter,AC Milan,4,2,51,32,3,10,1,4,32,13,0,0,1,1,2,1,0,0,2,0,0,0,0,2,3,3,0,0,0,0,1,1,1,0,43,6,4,4,0,0,3,2,1,2,1,1,62.82,57.27,Stefan de Vrij | Samir Handanovic | Milan Skriniar | Alessandro Bastoni | Cristiano Biraghi | Romelu Lukaku | Marcelo Brozovic | Lautaro Martínez | Antonio Candreva | Matías Vecino | Diego Godín,Ismael Bennacer | Mateo Musacchio | Hakan Calhanoglu | Franck Kessié | Suso | Alessio Romagnoli | Gianluigi Donnarumma | Rafael Leão | Giacomo Bonaventura | Andrea Conti | Theo Hernández,7,7,2,3,2,1,1,2,19,15,1,1,2.76,1.93,-0.76,-0.93,0.46,0.64,0,0,0,1,1.34,1.5,1.03,1.01,-0.2,-0.32,0.29,-0.53,19,-7,19,0,0,0,0,5.549999999999997,0.8299999999999998,-0.15999999999999992,0.020000000000000018
