LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2425,2025-02-02 Juventus-Empoli,27582,2025-02-02 11:30:00,1,1,Juventus,Empoli,4,1,37,21,5,16,1,4,17,1,1,0,0,0,2,3,0,0,0,2,0,1,0,1,5,4,0,0,0,0,3,3,0,1,20,-7,3,5,0,0,3,3,1,2,0,0,62.36,50.91,Andrea Cambiaso | Francisco Conceição | Teun Koopmeiners | Kephren Thuram | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Pierre Kalulu Kyatengwa | Weston McKennie | Kenan Yildiz,Devis Vásquez | Youssef Maleh | Faustino Anjorin | Saba Goglichidze | Emmanuel Gyasi | Mattia Viti | Sebastiano Esposito | Ardian Ismajli | Liberato Cacace | Lorenzo Colombo | Giuseppe Pezzella,7,8,2,1,2,2,3,2,13,15,0,1,1.06,0.83,-0.06,0.17,1.0,0.96,0,0,-1,1,1.52,0.97,0.71,0.57,-0.36,-0.25,-0.51,0.0,16,-11,16,1,0,-2,-1,11.450000000000003,0.2300000000000001,0.55,0.14
ITA-Serie A,2425,2025-02-02 Fiorentina-Genoa,27587,2025-02-02 14:00:00,1,1,Fiorentina,Genoa,2,1,36,26,7,12,3,4,16,6,0,0,0,0,2,0,1,0,1,0,0,0,2,3,4,4,0,0,0,0,3,3,1,0,-13,27,1,1,0,0,0,0,2,0,2,1,79.82,83.64,Luca Ranieri | Yacine Adli | Dodô | Robin Gosens | Andrea Colpani | Pietro Comuzzo | Lucas Beltrán | Moise Kean | Riccardo Sottil | Danilo Cataldi | David de Gea,Morten Frendrup | Stefano Sabelli | Nicola Leali | Morten Thorsby | Alessandro Zanoli | Fabio Miretti | Mattia Bani | Andrea Pinamonti | Johan Vásquez | Milan Badelj | Aarón Martín,6,8,2,2,3,1,2,3,15,14,1,1,1.2,3.32,0.8,-1.32,0.71,0.55,0,1,0,0,1.07,1.1,0.64,0.93,0.08,-0.23,0.06,-0.05,10,-5,10,0,0,0,-2,-3.8200000000000074,-2.12,-0.030000000000000027,-0.29000000000000004
ITA-Serie A,2425,2025-02-02 AC Milan-Inter,27588,2025-02-02 17:00:00,1,X,AC Milan,Inter,1,1,34,50,8,2,4,1,14,30,1,1,1,0,2,2,0,0,1,0,0,0,0,0,5,5,0,0,0,0,1,1,1,0,-17,-24,4,4,0,0,2,2,1,2,1,0,56.27,48.18,Rafael Leão | Yunus Musah | Christian Pulisic | Matteo Gabbia | Álvaro Morata | Theo Hernández | Emerson | Tijjani Reijnders | Youssouf Fofana | Malick Thiaw | Mike Maignan,Henrikh Mkhitaryan | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Carlos Augusto | Denzel Dumfries | Lautaro Martínez | Stefan de Vrij | Yann Bisseck | Marcus Thuram,6,9,2,2,3,0,1,2,16,16,1,1,2.79,2.59,0.21,1.41,0.85,0.85,1,1,3,0,1.22,1.84,0.98,1.43,0.29,-0.03,0.23,-0.06,-16,6,-16,0,1,0,-3,8.090000000000003,0.20000000000000018,-0.6200000000000001,-0.44999999999999996
ITA-Serie A,2425,2025-02-02 Roma-Napoli,27591,2025-02-02 19:45:00,1,X,Roma,Napoli,1,1,30,53,9,1,4,1,10,33,1,0,1,0,2,2,0,0,0,0,0,1,3,0,5,4,0,0,0,0,3,1,0,0,3,10,4,0,0,0,0,0,1,0,3,0,62.27,89.45,Alexis Saelemaekers | Gianluca Mancini | Leandro Paredes | Evan Ndicka | Lorenzo Pellegrini | Mile Svilar | Mats Hummels | Kouadio Kone | Angelino | Artem Dovbyk | Paulo Dybala,Alex Meret | Franck Zambo | Amir Rrahmani | Stanislav Lobotka | Mathías Olivera | Romelu Lukaku | Matteo Politano | David Neres | Juan Jesus | Scott McTominay | Giovanni Di Lorenzo,5,10,6,0,0,1,3,2,15,12,1,1,2.69,2.34,-0.69,-0.34,0.35,0.79,0,0,2,0,0.69,1.51,0.53,1.1,0.3,-0.14,1.02,0.02,-23,8,-23,1,1,4,-5,-27.18,0.3500000000000001,-0.8200000000000001,-0.5700000000000001
ITA-Serie A,2425,2025-02-03 Cagliari-Lazio,27586,2025-02-03 19:45:00,1,2,Cagliari,Lazio,1,2,21,39,17,6,4,2,1,19,0,1,0,0,1,1,0,0,0,0,0,0,1,2,5,4,0,0,0,0,1,1,1,0,3,-19,4,2,0,0,1,1,3,1,0,0,64.64,75.0,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Tommaso Augello | Sebastiano Luperto | Adam Obert | Ndary Adopo | Yerry Mina | Mattia Felici | Nadir Zortea | Alen Sherri,Mattia Zaccagni | Valentín Castellanos | Ivan Provedel | Adam Marusic | Nuno Tavares | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli,9,10,2,0,0,1,5,0,15,17,1,1,0.27,2.02,-0.27,-1.02,0.63,0.58,0,1,0,0,1.08,1.25,0.93,0.76,0.51,0.13,0.05,0.06,-18,11,-18,-1,0,2,-1,-10.36,-1.75,-0.16999999999999993,0.17000000000000004
ITA-Serie A,2425,2025-02-06 Fiorentina-Inter,27497,2025-02-06 19:30:00,1,1,Fiorentina,Inter,3,0,39,51,6,2,2,1,19,31,0,0,0,0,3,2,0,0,0,0,0,0,1,1,3,5,0,0,0,0,1,2,1,1,-8,18,5,1,0,0,1,1,3,0,2,0,49.91,77.36,Luca Ranieri | Yacine Adli | Albert Gudmundsson | Dodô | Robin Gosens | Andrea Colpani | Pietro Comuzzo | Lucas Beltrán | Moise Kean | Riccardo Sottil | David de Gea,Henrikh Mkhitaryan | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Carlos Augusto | Denzel Dumfries | Lautaro Martínez | Stefan de Vrij | Yann Bisseck | Marcus Thuram,9,10,2,1,0,0,2,2,14,17,1,1,0.7,2.01,1.3,-1.01,0.75,0.51,0,1,2,1,0.99,2.01,0.71,1.52,0.08,-0.17,0.04,-0.15,-12,4,-12,0,0,4,-1,-27.450000000000003,-1.3099999999999998,-1.0199999999999998,-0.81
ITA-Serie A,2425,2025-02-07 Como-Juventus,27592,2025-02-07 17:00:00,1,2,Como,Juventus,1,2,22,40,15,6,4,2,2,20,0,1,0,0,4,0,1,0,1,0,0,1,0,0,5,3,1,0,0,0,3,2,1,0,12,-1,3,0,0,0,1,0,1,0,2,0,66.64,87.18,Nico Paz | Edoardo Goldaniga | Yannick Engelhardt | José Reina | Lucas Da Cunha | Alberto Dossena | Patrick Cutrone | Marc-Oliver Kempf | Gabriel Strefezza | Ignace Van der Brempt | Alieu Fadera,Andrea Cambiaso | Teun Koopmeiners | Kephren Thuram | Nicolás González | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Pierre Kalulu Kyatengwa | Weston McKennie | Kenan Yildiz,6,8,3,1,2,2,1,2,16,15,1,1,0.65,2.01,-0.65,1.99,0.49,0.59,0,3,0,0,1.17,1.59,0.53,0.77,-0.03,-0.07,-0.08,-0.45,-18,9,-18,-1,0,3,-2,-20.540000000000006,-1.3599999999999999,-0.42000000000000015,-0.24
ITA-Serie A,2425,2025-02-08 Torino-Genoa,27599,2025-02-08 17:00:00,1,X,Torino,Genoa,1,1,27,26,11,12,4,4,7,6,0,0,0,0,3,1,0,0,1,1,0,0,1,2,5,5,0,0,0,0,2,2,1,1,-18,-11,1,3,0,0,1,1,0,3,0,1,80.0,65.18,Guillermo Maripán | Samuele Ricci | Valentino Lazaro | Che Adams | Yann Karamoh | Saúl Coco | Vanja Milinkovic-Savic | Marcus Pedersen | Borna Sosa | Mergim Vojvoda | Nikola Vlasic,Morten Frendrup | Stefano Sabelli | Nicola Leali | Morten Thorsby | Alessandro Zanoli | Fabio Miretti | Mattia Bani | Andrea Pinamonti | Johan Vásquez | Milan Badelj | Aarón Martín,9,9,1,2,1,0,2,1,12,14,1,1,0.63,1.97,0.37,-0.97,0.92,0.67,0,0,1,0,0.7,0.93,0.6,0.89,0.03,0.17,0.04,-0.01,1,-1,1,0,0,-2,0,14.819999999999993,-1.3399999999999999,-0.2300000000000001,-0.29000000000000004
ITA-Serie A,2425,2025-02-08 Verona-Atalanta,27595,2025-02-08 17:00:00,1,2,Verona,Atalanta,0,5,23,47,13,3,4,1,3,27,0,1,0,1,3,0,0,0,1,0,1,1,2,1,5,5,0,1,0,0,2,1,1,0,8,-20,2,4,0,0,0,3,2,2,0,0,74.91,59.82,Pawel Dawidowicz | Reda Belahyane | Tomás Suslov | Suat Serdar | Domagoj Bradaric | Lorenzo Montipò | Diego Coppola | Ondrej Duda | Daniele Ghilardi | Jackson Tchatchoua | Amin Sarr,Sead Kolasinac | Matteo Ruggeri | Marco Carnesecchi | Isak Hien | Mario Pasalic | Charles De Ketelaere | Éderson | Ademola Lookman | Raoul Bellanova | Marten de Roon | Berat Gjimshiti,7,5,1,4,3,2,4,3,14,17,1,1,0.86,3.35,0.14,-2.35,0.76,0.52,0,0,3,-2,0.76,1.13,0.55,0.99,-0.05,0.07,-0.1,0.27,-24,10,-24,-1,-1,-2,2,15.089999999999996,-2.49,-0.3699999999999999,-0.43999999999999995
ITA-Serie A,2425,2025-02-08 Empoli-AC Milan,27594,2025-02-08 17:00:00,1,2,Empoli,AC Milan,0,2,21,35,16,8,4,4,1,15,0,1,0,1,1,0,1,0,1,0,2,0,2,0,5,5,0,0,0,0,1,4,1,0,-11,1,3,3,0,0,2,0,2,2,0,2,65.45,67.45,Devis Vásquez | Youssef Maleh | Faustino Anjorin | Saba Goglichidze | Emmanuel Gyasi | Mattia Viti | Ardian Ismajli | Giuseppe Pezzella | Liberato Cacace | Lorenzo Colombo | Sebastiano Esposito,Rafael Leão | Tammy Abraham | Yunus Musah | Matteo Gabbia | Álvaro Morata | Theo Hernández | Emerson | Tijjani Reijnders | Youssouf Fofana | Malick Thiaw | Mike Maignan,7,6,1,3,3,2,2,2,16,16,1,1,0.95,1.04,0.05,-0.04,0.82,0.8,0,0,-1,-2,1.02,0.77,0.58,0.9,-0.05,0.45,-0.05,0.53,-14,8,-14,-1,-1,0,1,-2.0,-0.09000000000000008,0.25,-0.32000000000000006
ITA-Serie A,2425,2025-02-09 Lazio-Monza,27601,2025-02-09 17:00:00,1,1,Lazio,Monza,5,1,42,13,6,20,2,5,22,-7,0,0,0,0,0,2,0,0,0,0,1,1,2,1,4,5,0,0,0,0,3,2,0,1,14,15,1,4,0,1,1,1,0,2,0,1,81.0,61.45,Mattia Zaccagni | Valentín Castellanos | Ivan Provedel | Adam Marusic | Nuno Tavares | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli,Stefano Turati | Patrick Ciurria | Georgios Kyriakopoulos | Alessandro Bianco | Pedro Pereira | Gianluca Caprari | Pablo Marí | Andrea Carboni | Warren Bondo | Armando Izzo | Daniel Maldini,11,4,0,3,0,4,0,2,15,19,1,0,1.93,0.28,0.07,-0.28,0.63,0.56,0,0,3,-3,1.36,0.42,0.96,0.63,-0.11,0.01,0.0,0.48,29,-14,29,0,0,-3,7,19.549999999999997,1.65,0.9400000000000002,0.32999999999999996
ITA-Serie A,2425,2025-02-09 Cagliari-Parma Calcio 1913,27593,2025-02-09 17:00:00,1,1,Cagliari,Parma Calcio 1913,2,1,21,20,17,18,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,5,0,1,0,0,4,1,0,0,11,-26,0,3,0,0,0,1,0,1,0,1,85.09,66.45,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Tommaso Augello | Sebastiano Luperto | Adam Obert | Ndary Adopo | Yerry Mina | Mattia Felici | Nadir Zortea | Nicolas Viola,Hernani | Emanuele Valeri | Botond Balogh | Mihai Valentin Mihaila | Matteo Cancellieri | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Zion Suzuki | Dennis Man | Lautaro Valenti,10,5,1,4,0,2,5,2,15,15,1,1,1.83,2.01,-0.83,-1.01,0.87,0.8,0,0,-1,0,1.11,0.93,1.01,0.5,-0.03,-0.32,0.09,0.09,1,-1,1,0,0,-3,5,18.64,-0.17999999999999972,0.18000000000000005,0.51
ITA-Serie A,2425,2025-02-09 Venezia-Roma,27600,2025-02-09 17:00:00,1,2,Venezia,Roma,0,1,16,31,19,9,5,4,-4,11,0,1,0,1,3,2,0,0,0,1,2,1,1,2,5,5,1,0,0,0,1,2,0,1,-53,5,5,4,1,0,2,1,2,3,1,1,51.45,54.18,Mikael Ellertsson | Francesco Zampano | Filip Stankovic | Hans Nicolussi Caviglia | Gianluca Busio | Giorgio Altare | Joel Pohjanpalo | Ridgeciano Haps | Gaetano Oristanio | Jay Idzes | Marin Sverko,Alexis Saelemaekers | Stephan El Shaarawy | Gianluca Mancini | Leandro Paredes | Evan Ndicka | Mile Svilar | Mats Hummels | Kouadio Kone | Angelino | Artem Dovbyk | Paulo Dybala,4,7,4,1,3,3,3,4,15,19,0,1,1.36,0.36,0.64,0.64,0.69,0.75,1,1,-1,1,0.41,1.22,0.65,0.91,0.21,-0.53,0.27,0.34,-15,10,-15,-1,-1,1,-3,-2.729999999999997,1.0,-0.81,-0.26
ITA-Serie A,2425,2025-02-09 Lecce-Bologna,27597,2025-02-09 17:00:00,1,X,Lecce,Bologna,0,0,23,37,13,8,4,4,3,17,0,0,0,1,2,3,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,2,0,1,12,0,2,4,0,0,0,1,1,2,1,1,76.45,55.27,Gaby Jean | Balthazar Pierret | Tete Morente | Hamza Rafia | Federico Baschirotto | Patrick Dorgu | Wladimiro Falcone | Santiago Pierotti | Frederic Guilbert | Lassana Coulibaly | Nikola Krstovic,Tommaso Pobega | Remo Freuler | Benjamín Domínguez | Emil Holm | Dan Ndoye | Lukasz Skorupski | Jens Odgaard | Sam Beukema | Juan Miranda | Jhon Lucumí | Santiago Castro,8,7,2,3,1,1,3,2,14,18,1,1,0.76,1.7,2.24,0.3,0.9,0.76,0,2,3,0,0.71,1.08,0.49,0.59,-0.05,0.13,0.08,0.32,-14,5,-14,0,-1,-2,1,21.18,-0.94,-0.3700000000000001,-0.09999999999999998
ITA-Serie A,2425,2025-02-09 Napoli-Udinese,27598,2025-02-09 19:45:00,1,X,Napoli,Udinese,1,1,54,29,1,10,1,4,34,9,0,0,0,0,1,3,0,0,0,0,0,0,0,1,3,5,0,0,0,0,3,1,0,1,-7,61,1,2,0,0,1,0,0,1,0,2,80.82,73.18,Alex Meret | Franck Zambo | Amir Rrahmani | Stanislav Lobotka | Mathías Olivera | Romelu Lukaku | Matteo Politano | David Neres | Juan Jesus | Scott McTominay | Giovanni Di Lorenzo,Jaka Bijol | Kingsley Ehizibue | Martín Payero | Sandi Lovric | Razvan Sava | Florian Thauvin | Thomas Thiesson Kristensen | Jesper Karlström | Jordan Zemura | Lorenzo Lucca | Jurgen Ekkelenkamp,10,8,0,3,1,0,2,4,12,15,1,1,0.38,0.94,0.62,2.06,0.85,0.64,0,1,-2,0,1.39,0.82,0.81,0.61,0.12,0.08,0.03,0.14,25,-9,25,0,0,-1,2,7.639999999999986,-0.5599999999999999,0.57,0.20000000000000007
ITA-Serie A,2425,2025-02-10 Inter-Fiorentina,27596,2025-02-10 19:45:00,1,1,Inter,Fiorentina,2,1,51,42,2,6,1,2,31,22,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,5,2,4,0,0,0,0,0,0,-49,-41,4,5,0,0,4,2,0,3,0,0,52.27,76.0,Henrikh Mkhitaryan | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Carlos Augusto | Denzel Dumfries | Lautaro Martínez | Stefan de Vrij | Yann Bisseck | Marcus Thuram,Luca Ranieri | Yacine Adli | Albert Gudmundsson | Dodô | Robin Gosens | Andrea Colpani | Pietro Comuzzo | Lucas Beltrán | Moise Kean | Rolando Mandragora | David de Gea,7,7,2,3,2,1,2,3,16,16,0,1,0.59,1.05,-0.59,1.95,0.49,0.67,0,1,-1,2,1.31,0.76,1.06,0.51,0.7,0.23,0.36,0.27,9,-4,9,0,0,-1,0,-23.729999999999997,-0.4600000000000001,0.55,0.55
ITA-Serie A,2425,2025-02-14 Bologna-Torino,27602,2025-02-14 19:45:00,1,1,Bologna,Torino,3,2,38,28,8,11,4,4,18,8,0,0,0,0,2,2,0,0,0,1,2,1,3,0,5,5,0,1,0,0,3,1,0,1,11,-20,4,2,0,0,3,0,1,2,0,2,57.55,70.27,Tommaso Pobega | Remo Freuler | Benjamín Domínguez | Emil Holm | Dan Ndoye | Lukasz Skorupski | Jens Odgaard | Sam Beukema | Juan Miranda | Jhon Lucumí | Santiago Castro,Guillermo Maripán | Samuele Ricci | Valentino Lazaro | Che Adams | Yann Karamoh | Saúl Coco | Vanja Milinkovic-Savic | Marcus Pedersen | Borna Sosa | Mergim Vojvoda | Nikola Vlasic,10,8,0,1,1,2,2,4,16,12,0,1,0.85,0.65,-0.85,0.35,0.68,0.51,0,0,0,0,1.02,0.74,0.74,0.47,0.06,-0.04,0.34,-0.01,10,-3,10,0,0,2,2,-12.719999999999999,0.19999999999999996,0.28,0.27
ITA-Serie A,2425,2025-02-15 Atalanta-Cagliari,27603,2025-02-15 14:00:00,1,X,Atalanta,Cagliari,0,0,50,24,3,13,1,4,30,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1,3,1,0,18,-15,6,1,1,0,2,0,3,1,0,2,51.82,79.0,Sead Kolasinac | Matteo Ruggeri | Marco Carnesecchi | Isak Hien | Mario Pasalic | Charles De Ketelaere | Éderson | Ademola Lookman | Raoul Bellanova | Marten de Roon | Berat Gjimshiti,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Tommaso Augello | Sebastiano Luperto | Adam Obert | Ndary Adopo | Yerry Mina | Mattia Felici | Nadir Zortea | Elia Caprile,4,10,5,1,2,0,3,4,18,15,0,1,2.18,1.5,2.82,0.5,0.56,0.7,0,2,0,2,1.19,1.04,0.8,0.82,-0.06,0.07,0.09,0.08,26,-10,26,1,0,5,-6,-27.18,0.6800000000000002,0.1499999999999999,-0.019999999999999907
ITA-Serie A,2425,2025-02-15 Lazio-Napoli,27609,2025-02-15 17:00:00,1,X,Lazio,Napoli,2,2,45,55,4,1,1,1,25,35,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,5,1,0,0,0,2,2,0,0,-28,-6,1,2,0,0,0,1,1,0,0,1,80.18,71.27,Mattia Zaccagni | Valentín Castellanos | Ivan Provedel | Adam Marusic | Nuno Tavares | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli,Alex Meret | Franck Zambo | Amir Rrahmani | Stanislav Lobotka | Mathías Olivera | Romelu Lukaku | Matteo Politano | David Neres | Juan Jesus | Scott McTominay | Giovanni Di Lorenzo,10,8,1,1,0,2,0,2,14,12,1,1,4.43,2.08,0.57,-1.08,0.43,0.86,4,0,0,-2,1.47,1.33,1.12,0.48,-0.11,0.06,-0.01,0.19,-10,3,-10,0,0,-1,2,8.91000000000001,2.3499999999999996,0.1399999999999999,0.6400000000000001
ITA-Serie A,2425,2025-02-15 AC Milan-Verona,27608,2025-02-15 19:45:00,1,1,AC Milan,Verona,1,0,38,23,8,15,4,4,18,3,1,0,0,0,2,2,1,0,1,1,0,0,0,1,5,5,0,0,0,0,1,1,1,0,2,16,4,4,0,0,2,4,0,2,2,0,57.09,58.18,Rafael Leão | Tammy Abraham | Yunus Musah | Alejandro Jiménez | Matteo Gabbia | Theo Hernández | Emerson | Tijjani Reijnders | Youssouf Fofana | Malick Thiaw | Mike Maignan,Pawel Dawidowicz | Reda Belahyane | Tomás Suslov | Domagoj Bradaric | Lorenzo Montipò | Casper Tengstedt | Diego Coppola | Ondrej Duda | Daniele Ghilardi | Jackson Tchatchoua | Amin Sarr,7,8,3,0,1,3,4,2,17,14,1,0,1.91,1.84,0.09,-1.84,0.71,0.81,4,0,2,0,1.69,0.68,0.91,0.68,-0.92,0.08,-0.75,0.13,15,-7,15,1,0,0,-1,-1.0899999999999963,0.06999999999999984,1.0099999999999998,0.22999999999999998
ITA-Serie A,2425,2025-02-16 Fiorentina-Como,27611,2025-02-16 11:30:00,1,2,Fiorentina,Como,0,2,42,22,6,16,2,4,22,2,0,0,0,0,3,3,0,0,1,1,0,0,4,0,5,5,0,0,0,0,1,1,1,1,48,28,4,1,0,0,0,0,2,1,3,1,63.27,78.0,Luca Ranieri | Yacine Adli | Albert Gudmundsson | Dodô | Robin Gosens | Andrea Colpani | Pietro Comuzzo | Lucas Beltrán | Moise Kean | Rolando Mandragora | David de Gea,Nico Paz | Edoardo Goldaniga | Yannick Engelhardt | Lucas Da Cunha | Alberto Dossena | Jean Butez | Patrick Cutrone | Marc-Oliver Kempf | Gabriel Strefezza | Ignace Van der Brempt | Alieu Fadera,6,6,3,3,2,2,1,1,18,16,1,1,1.03,0.94,-0.03,0.06,0.88,0.65,0,0,-3,-3,0.57,1.05,0.43,0.47,0.19,0.12,0.54,0.04,20,-10,20,0,0,3,0,-14.729999999999997,0.09000000000000008,-0.4800000000000001,-0.03999999999999998
ITA-Serie A,2425,2025-02-16 Udinese-Empoli,27604,2025-02-16 14:00:00,1,1,Udinese,Empoli,3,0,30,21,10,17,4,4,10,1,0,0,0,0,1,2,0,1,0,1,1,1,2,2,4,5,0,1,0,0,3,2,0,1,4,-23,1,4,0,1,1,2,2,1,1,1,79.0,61.09,Jaka Bijol | Kingsley Ehizibue | Sandi Lovric | Hassane Kamara | Razvan Sava | Florian Thauvin | Thomas Thiesson Kristensen | Jesper Karlström | Jordan Zemura | Lorenzo Lucca | Jurgen Ekkelenkamp,Devis Vásquez | Youssef Maleh | Saba Goglichidze | Emmanuel Gyasi | Mattia Viti | Alberto Grassi | Ardian Ismajli | Giuseppe Pezzella | Liberato Cacace | Lorenzo Colombo | Sebastiano Esposito,9,7,2,2,0,2,2,0,16,16,1,0,1.29,0.68,-0.29,-0.68,0.96,0.45,0,0,1,-1,1.02,0.72,0.71,0.57,-0.2,0.3,-0.02,0.24,9,-7,9,0,0,-3,2,17.909999999999997,0.61,0.30000000000000004,0.14
ITA-Serie A,2425,2025-02-16 Monza-Lecce,27607,2025-02-16 14:00:00,1,X,Monza,Lecce,0,0,13,24,20,15,5,4,-7,4,0,0,0,0,1,0,0,0,0,0,1,0,3,0,5,4,1,0,0,0,2,1,0,0,-28,15,4,1,1,0,3,0,0,1,0,0,55.55,81.27,Dany Mota | Stefano Turati | Patrick Ciurria | Georgios Kyriakopoulos | Alessandro Bianco | Pedro Pereira | Gianluca Caprari | Andrea Carboni | Warren Bondo | Armando Izzo | Daniel Maldini,Gaby Jean | Balthazar Pierret | Thórir Helgason | Tete Morente | Federico Baschirotto | Patrick Dorgu | Wladimiro Falcone | Santiago Pierotti | Frederic Guilbert | Lassana Coulibaly | Nikola Krstovic,8,10,1,0,2,1,2,2,20,14,0,1,0.87,0.84,0.13,-0.84,1.0,0.91,1,0,0,0,0.45,0.77,0.6,0.47,-0.03,-0.06,0.55,0.1,-11,5,-11,0,0,3,-2,-25.72,0.030000000000000027,-0.32,0.13
ITA-Serie A,2425,2025-02-16 Parma Calcio 1913-Roma,27606,2025-02-16 17:00:00,1,2,Parma Calcio 1913,Roma,0,1,20,34,18,9,5,4,0,14,0,1,0,0,2,3,0,0,0,1,1,1,2,1,5,5,1,0,0,0,0,0,1,1,-14,-9,2,6,0,0,0,2,0,2,2,2,76.18,42.09,Hernani | Emanuele Valeri | Botond Balogh | Mihai Valentin Mihaila | Matteo Cancellieri | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Zion Suzuki | Dennis Man | Lautaro Valenti,Alexis Saelemaekers | Stephan El Shaarawy | Gianluca Mancini | Leandro Paredes | Evan Ndicka | Mile Svilar | Mats Hummels | Kouadio Kone | Angelino | Artem Dovbyk | Paulo Dybala,7,6,2,4,2,1,2,4,16,17,1,1,1.15,2.15,-0.15,-1.15,0.71,0.78,1,0,-1,0,0.97,0.78,0.67,0.56,-0.04,0.44,0.08,0.87,-14,9,-14,-1,0,-4,1,34.09,-1.0,0.18999999999999995,0.10999999999999999
