LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2021,2020-10-17 Sampdoria-Lazio,15458,2020-10-17 16:00:00,1,1,Sampdoria,Lazio,3,0,3,4,14,10,4,4,3,4,0,1,0,0,3,3,0,1,0,1,1,1,0,0,5,5,0,2,0,0,2,2,1,1,10,-35,1,4,0,0,0,3,1,0,0,1,77.27,59.64,Gastón Ramírez | Federico Bonazzoli | Fabio Quagliarella | Bartosz Bereszynski | Emil Audero | Albin Ekdal | Jakub Jankto | Lorenzo Tonelli | Morten Thorsby | Omar Colley | Tommaso Augello,Lucas Leiva | Francesco Acerbi | Joaquín Correa | Manuel Lazzari | Sergej Milinkovic-Savic | Patric | Luis Alberto | Adam Marusic | Stefan Radu | Thomas Strakosha | Ciro Immobile,9,7,1,1,1,3,2,1,17,12,1,1,2.18,1.21,-0.18,-0.21,0.56,0.5,1,0,0,0,1.01,1.18,0.85,0.62,-0.5,0.29,0.21,0.18,-1,4,-1,-1,0,-3,2,17.629999999999995,0.9700000000000002,-0.16999999999999993,0.22999999999999998
ITA-Serie A,2021,2020-10-17 Crotone-Juventus,15459,2020-10-17 18:45:00,1,X,Crotone,Juventus,1,1,0,4,20,9,5,4,0,4,0,1,0,0,3,1,0,1,0,0,1,0,0,0,3,4,0,0,0,0,3,1,0,1,30,-7,1,7,0,1,1,3,0,3,0,0,79.55,34.55,Alex Cordaz | Salvatore Molina | Niccolò Zanellato | Pedro Pereira | Lisandro Magallán | Simy | Vladimir Golemic | Arkadiusz Reca | Junior Messias | Luca Marrone | Luca Cigarini,Aaron Ramsey | Danilo | Weston McKennie | Wojciech Szczesny | Dejan Kulusevski | Leonardo Bonucci | Cristiano Ronaldo | Juan Cuadrado | Giorgio Chiellini | Adrien Rabiot | Gianluca Frabotta,9,4,1,4,1,3,2,3,15,12,1,0,1.59,1.91,-0.59,0.09,0.5,0.84,0,0,-3,1,0.79,0.95,0.64,0.96,-0.42,1.21,0.0,1.07,-4,11,-4,-1,0,-6,5,45.0,-0.31999999999999984,-0.15999999999999992,-0.31999999999999995
ITA-Serie A,2021,2020-10-18 Bologna-Sassuolo,15460,2020-10-18 10:30:00,1,2,Bologna,Sassuolo,3,4,3,7,12,4,4,1,2,6,0,0,0,0,1,2,0,0,1,0,1,1,0,0,5,5,1,1,0,0,2,0,1,1,-47,-20,2,2,0,0,1,1,2,1,1,1,78.55,65.36,Jerdy Schouten | Danilo | Lukasz Skorupski | Andreas Skov Olsen | Musa Barrow | Aaron Hickey | Roberto Soriano | Lorenzo De Silvestri | Takehiro Tomiyasu | Mattias Svanberg | Rodrigo Palacio,Gianmarco Ferrari | Jeremy Toljan | Francesco Caputo | Pedro Obiang | Filip Djuricic | Vlad Chiriches | Domenico Berardi | Mehdi Bourabia | Gregoire Defrel | Manuel Locatelli | Andrea Consigli,10,8,0,2,1,1,1,3,16,15,1,1,1.82,1.86,-1.82,2.14,0.5,0.91,0,0,-3,0,0.89,1.8,1.12,1.11,-0.01,0.33,0.28,0.2,-4,8,-4,0,0,0,2,13.189999999999998,-0.040000000000000036,-0.91,0.010000000000000009
ITA-Serie A,2021,2020-10-18 Torino-Cagliari,15462,2020-10-18 13:00:00,1,2,Torino,Cagliari,2,3,0,1,19,17,5,4,-1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,5,0,0,0,0,2,4,0,0,-7,-4,4,0,0,0,2,0,1,0,1,0,56.45,85.45,Nicolas N'Koulou | Mergim Vojvoda | Alex Berenguer | Bremer | Cristian Ansaldi | Tomás Rincón | Simone Zaza | Salvatore Sirigu | Andrea Belotti | Soualiho Meité | Karol Linetty,Giovanni Simeone | Sebastian Walukiewicz | Nahitan Nández | Ragnar Klavan | João Pedro | Alessio Cragno | Paolo Faragò | Riccardo Sottil | Charalampos Lykogiannis | Razvan Marin | Marko Rog,7,9,3,2,1,0,2,3,13,14,1,1,0.77,0.66,1.23,1.34,0.64,0.47,0,0,0,0,0.39,0.78,0.84,0.48,0.23,0.08,0.31,-0.03,-1,2,-1,0,0,4,-2,-29.0,0.10999999999999999,-0.39,0.36
ITA-Serie A,2021,2020-10-18 Spezia-Fiorentina,15461,2020-10-18 13:00:00,1,X,Spezia,Fiorentina,2,2,3,3,16,12,4,4,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,5,3,1,0,0,0,2,2,0,0,-22,-4,6,3,1,0,2,2,2,0,1,1,42.82,64.55,Tommaso Pobega | Matteo Ricci | Martin Erlic | Jacopo Sala | Daniele Verde | Jeroen Zoet | Juan Ramos | Julian Chabot | Andrej Galabinov | Emmanuel Gyasi | Giulio Maggiore,Giacomo Bonaventura | Gaetano Castrovilli | Federico Chiesa | Sofyan Amrabat | Christian Kouamé | Bartlomiej Dragowski | Cristiano Biraghi | Nikola Milenkovic | Federico Ceccherini | Martín Cáceres | Franck Ribéry,5,8,2,3,4,0,5,3,19,13,0,1,0.15,2.04,-0.15,-1.04,1.0,0.7,0,0,0,0,0.2,0.94,0.62,2.01,0.72,1.26,0.48,0.81,0,4,0,0,0,3,-3,-21.729999999999997,-1.8900000000000001,-0.74,-1.3899999999999997
ITA-Serie A,2021,2020-10-18 Udinese-Parma Calcio 1913,15463,2020-10-18 16:00:00,1,1,Udinese,Parma Calcio 1913,3,2,0,3,20,17,5,4,-1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,1,1,0,5,6,1,2,1,0,0,2,0,0,0,1,76.18,67.82,Thomas Ouwejan | Rodrigo de Paul | Kevin Lasagna | Hidde ter Avest | Stefano Okaka | Samir | Rodrigo Becão | Marvin Zeegelaar | Mamadou Coulibaly | Juan Musso | Sebastien De Maio,Bruno Alves | Gervinho | Simone Iacoponi | Juraj Kucka | Hernani | Luigi Sepe | Yann Karamoh | Gastón Brugman | Giuseppe Pezzella | Matteo Darmian | Vincent Laurini,8,9,0,0,3,2,2,2,14,17,0,1,1.67,1.24,-1.67,-0.24,0.97,0.73,0,0,0,0,1.82,1.39,0.57,0.75,-0.22,-0.68,-0.22,-0.78,-3,3,-3,0,0,-1,-1,8.360000000000014,0.42999999999999994,0.43000000000000016,-0.18000000000000005
ITA-Serie A,2021,2020-10-18 Roma-Benevento,15464,2020-10-18 18:45:00,1,1,Roma,Benevento,5,2,5,6,9,7,4,4,2,3,1,0,0,0,0,2,0,0,0,0,1,1,0,0,4,5,0,1,0,0,2,2,0,0,1,-22,1,2,0,0,0,0,1,1,2,1,79.45,78.0,Marash Kumbulla | Davide Santon | Jordan Veretout | Henrikh Mkhitaryan | Lorenzo Pellegrini | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Antonio Mirante | Edin Dzeko | Pedro,Pasquale Schiattarella | Gaetano Letizia | Daam Foulon | Gianluca Caprari | Artur Ionita | Kamil Glik | Gabriele Moncini | Luca Caldirola | Lorenzo Montipò | Roberto Insigne | Bryan Dabo,10,9,1,1,0,1,5,4,14,15,1,1,0.76,0.89,0.24,0.11,0.61,0.96,0,2,0,3,1.97,0.83,1.38,0.49,0.7,-0.02,0.0,-0.04,-1,2,-1,1,0,-1,1,1.4500000000000028,-0.13,1.1400000000000001,0.8899999999999999
ITA-Serie A,2021,2020-10-19 Verona-Genoa,15465,2020-10-19 18:45:00,1,X,Verona,Genoa,0,0,4,3,10,16,4,4,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,4,5,1,0,0,0,1,0,0,0,5,-13,5,9,0,1,3,4,2,2,0,2,51.82,21.91,Federico Dimarco | Mattia Zaccagni | Marco Faraoni | Koray Günter | Antonin Barak | Adrien Tameze | Miguel Veloso | Marco Silvestri | Andrea Favilli | Yildirim Mert Cetin | Matteo Lovato,Marko Pjaca | Federico Marchetti | Mattia Destro | Edoardo Goldaniga | Miha Zajc | Goran Pandev | Paolo Ghiglione | Milan Badelj | Davide Zappacosta | Lukas Lerager | Davide Biraschi,5,3,2,3,4,5,2,4,16,15,1,0,0.63,0.27,-0.63,-0.27,0.87,1.0,0,0,0,0,0.79,0.34,0.55,0.74,0.34,1.23,0.06,0.91,1,-6,1,0,0,-4,2,29.91,0.36,0.45,-0.18999999999999995
ITA-Serie A,2021,2020-10-23 Sassuolo-Torino,15475,2020-10-23 18:45:00,1,X,Sassuolo,Torino,3,3,10,0,2,20,1,5,7,-3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,4,1,0,30,15,3,2,0,0,1,1,2,0,1,1,72.18,72.55,Gianmarco Ferrari | Jeremy Toljan | Francesco Caputo | Georgios Kyriakopoulos | Filip Djuricic | Vlad Chiriches | Domenico Berardi | Mehdi Bourabia | Gregoire Defrel | Manuel Locatelli | Andrea Consigli,Nicolas N'Koulou | Sasa Lukic | Mergim Vojvoda | Alex Berenguer | Bremer | Tomás Rincón | Simone Zaza | Salvatore Sirigu | Andrea Belotti | Soualiho Meité | Karol Linetty,8,8,1,2,2,1,3,4,14,17,1,1,3.24,1.24,0.76,0.76,0.56,0.37,0,0,3,0,2.69,0.61,1.56,0.49,-0.89,-0.22,-0.55,0.33,10,-18,10,0,-1,1,0,-0.36999999999999034,2.0,2.08,1.07
ITA-Serie A,2021,2020-10-24 Atalanta-Sampdoria,15466,2020-10-24 13:00:00,1,2,Atalanta,Sampdoria,1,3,9,6,4,7,1,4,6,3,1,0,0,1,3,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,2,1,1,-18,-13,4,1,0,0,2,0,2,1,2,0,58.82,74.91,Remo Freuler | Marco Sportiello | Mario Pasalic | José Luis Palomino | Rafael Toloi | Cristian Romero | Alejandro Gomez | Duván Zapata | Marten de Roon | Robin Gosens | Hans Hateboer,Gastón Ramírez | Fabio Quagliarella | Bartosz Bereszynski | Emil Audero | Antonio Candreva | Maya Yoshida | Albin Ekdal | Jakub Jankto | Lorenzo Tonelli | Morten Thorsby | Tommaso Augello,5,10,6,1,0,0,6,1,16,15,0,1,0.64,1.98,0.36,1.02,0.59,0.52,1,2,0,0,0.6,1.05,0.84,0.52,0.93,-0.04,1.1,-0.13,3,-3,3,1,-1,3,-5,-16.089999999999996,-1.3399999999999999,-0.45000000000000007,0.31999999999999995
ITA-Serie A,2021,2020-10-24 Genoa-Inter,15470,2020-10-24 16:00:00,1,2,Genoa,Inter,0,2,4,7,12,7,4,4,1,4,0,1,1,0,4,3,0,0,0,1,1,0,0,0,5,2,0,0,0,0,3,1,1,1,8,1,3,4,0,0,1,2,1,2,1,0,63.64,56.82,Mattia Destro | Edoardo Goldaniga | Goran Pandev | Paolo Ghiglione | Milan Badelj | Davide Zappacosta | Mattia Perin | Cristian Zapata | Lukas Lerager | Davide Biraschi | Andrea Masiello,Arturo Vidal | Lautaro Martínez | Romelu Lukaku | Samir Handanovic | Aleksandar Kolarov | Danilo D'Ambrosio | Ivan Perisic | Marcelo Brozovic | Stefan de Vrij | Achraf Hakimi | Nicolò Barella,6,7,4,4,1,0,3,3,20,17,1,0,0.38,2.55,-0.38,-1.55,0.65,0.56,0,0,1,-1,0.59,1.76,0.85,0.7,-0.25,0.36,0.37,0.45,-3,5,-3,-1,1,-1,-1,6.82,-2.17,-1.17,0.15000000000000002
ITA-Serie A,2021,2020-10-24 Lazio-Bologna,15472,2020-10-24 18:45:00,1,1,Lazio,Bologna,2,1,4,3,14,16,4,4,1,0,1,0,0,1,2,2,0,0,0,0,0,1,0,0,5,4,0,0,0,0,1,2,1,1,31,49,5,1,1,0,2,0,1,1,1,2,53.0,77.64,Lucas Leiva | Francesco Acerbi | Joaquín Correa | Manuel Lazzari | Sergej Milinkovic-Savic | Patric | Felipe Caicedo | Luis Alberto | Adam Marusic | Thomas Strakosha | Ciro Immobile,Jerdy Schouten | Danilo | Lukasz Skorupski | Andreas Skov Olsen | Riccardo Orsolini | Musa Barrow | Aaron Hickey | Roberto Soriano | Lorenzo De Silvestri | Takehiro Tomiyasu | Rodrigo Palacio,7,9,2,1,2,1,2,1,15,14,0,1,0.45,1.45,-0.45,1.55,0.86,0.78,0,0,0,-3,0.67,0.91,0.63,1.13,0.51,-0.02,0.89,0.43,1,-2,1,1,-1,4,-2,-24.64,-1.0,-0.24,-0.4999999999999999
ITA-Serie A,2021,2020-10-25 Cagliari-Crotone,15468,2020-10-25 11:30:00,1,1,Cagliari,Crotone,4,2,4,1,13,20,4,5,1,-2,0,0,1,1,3,3,0,0,0,0,0,1,0,0,4,4,0,0,0,0,3,2,1,1,11,-6,0,2,0,0,0,1,1,1,0,0,88.0,71.91,Giovanni Simeone | Sebastian Walukiewicz | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Riccardo Sottil | Charalampos Lykogiannis | Razvan Marin | Marko Rog,Alex Cordaz | Salvatore Molina | Milos Vulic | Pedro Pereira | Lisandro Magallán | Simy | Vladimir Golemic | Arkadiusz Reca | Junior Messias | Luca Marrone | Luca Cigarini,11,9,0,2,0,0,3,1,13,14,1,1,1.88,1.4,1.12,-0.4,0.95,0.74,0,0,0,-2,1.04,0.91,0.6,0.51,-0.26,-0.12,0.0,0.06,3,-7,3,0,0,-2,2,16.090000000000003,0.48,0.13,0.08999999999999997
ITA-Serie A,2021,2020-10-25 Benevento-Napoli,15467,2020-10-25 14:00:00,1,2,Benevento,Napoli,1,2,6,9,10,4,4,1,3,6,0,1,1,0,2,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,4,1,1,36,40,1,3,0,1,0,1,1,0,0,1,83.73,61.82,Pasquale Schiattarella | Gaetano Letizia | Daam Foulon | Gianluca Lapadula | Gianluca Caprari | Artur Ionita | Kamil Glik | Luca Caldirola | Lorenzo Montipò | Roberto Insigne | Bryan Dabo,Elseid Hysaj | Victor Osimhen | Giovanni Di Lorenzo | Fabián | Dries Mertens | Hirving Lozano | Lorenzo Insigne | Piotr Zielinski | David Ospina | Kostas Manolas | Kalidou Koulibaly,11,8,0,2,0,1,3,3,16,15,1,0,2.03,1.17,-0.03,2.83,0.79,0.41,0,0,0,0,1.2,1.59,0.72,0.9,-0.37,-0.34,0.0,0.08,-3,6,-3,-1,1,-2,3,21.910000000000004,0.8599999999999999,-0.3900000000000001,-0.18000000000000005
ITA-Serie A,2021,2020-10-25 Parma Calcio 1913-Spezia,15474,2020-10-25 14:00:00,1,X,Parma Calcio 1913,Spezia,2,2,3,4,18,14,5,4,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,0,1,0,25,2,5,0,0,1,0,1,3,1,2,69.09,51.09,Bruno Alves | Gervinho | Simone Iacoponi | Juraj Kucka | Hernani | Luigi Sepe | Yann Karamoh | Gastón Brugman | Giuseppe Pezzella | Matteo Darmian | Vincent Laurini,Tommaso Pobega | Matteo Ricci | Jacopo Sala | Martin Erlic | Daniele Verde | Claudio Terzi | Juan Ramos | Julian Chabot | Andrej Galabinov | Emmanuel Gyasi | Giulio Maggiore,7,5,1,1,3,5,2,4,15,20,1,1,0.97,0.94,1.03,1.06,0.83,0.71,0,1,-1,1,0.92,0.5,0.63,0.54,0.47,-0.3,-0.26,0.23,-1,4,-1,0,-1,-3,2,18.0,0.030000000000000027,0.42000000000000004,0.08999999999999997
ITA-Serie A,2021,2020-10-25 Fiorentina-Udinese,15469,2020-10-25 17:00:00,1,1,Fiorentina,Udinese,3,2,4,3,14,18,4,5,1,0,0,0,1,1,2,3,0,0,0,0,2,0,0,0,5,4,0,0,0,0,3,2,1,0,13,6,1,1,0,0,0,1,0,0,1,0,77.64,75.82,Giacomo Bonaventura | Gaetano Castrovilli | Federico Chiesa | Sofyan Amrabat | Christian Kouamé | Bartlomiej Dragowski | Cristiano Biraghi | Nikola Milenkovic | Federico Ceccherini | Martín Cáceres | Franck Ribéry,Thomas Ouwejan | Rodrigo de Paul | Kevin Lasagna | Hidde ter Avest | Stefano Okaka | Samir | Tolgay Arslan | Rodrigo Becão | Mamadou Coulibaly | Juan Musso | Sebastien De Maio,7,8,3,2,1,1,3,2,14,15,1,1,1.08,1.72,0.92,1.28,0.76,0.81,0,1,-2,2,1.19,1.73,1.1,1.2,-0.25,0.09,0.25,-0.18,1,-4,1,0,0,0,-1,1.8200000000000074,-0.6399999999999999,-0.54,-0.09999999999999987
ITA-Serie A,2021,2020-10-25 Juventus-Verona,15471,2020-10-25 19:45:00,1,X,Juventus,Verona,1,1,5,5,12,13,4,4,2,2,1,0,0,0,3,1,1,0,1,0,0,0,0,0,3,4,0,0,0,0,0,2,0,1,-4,17,6,2,1,0,2,0,2,0,1,3,45.82,73.55,Aaron Ramsey | Danilo | Weston McKennie | Wojciech Szczesny | Dejan Kulusevski | Leonardo Bonucci | Cristiano Ronaldo | Juan Cuadrado | Giorgio Chiellini | Adrien Rabiot | Gianluca Frabotta,Federico Dimarco | Mattia Zaccagni | Marco Faraoni | Koray Günter | Andrea Favilli | Adrien Tameze | Ivan Ilic | Marco Silvestri | Miguel Veloso | Yildirim Mert Cetin | Matteo Lovato,6,5,3,3,2,3,3,6,18,18,0,1,1.58,0.88,-0.58,-0.88,0.87,0.56,0,0,1,-2,0.95,0.71,0.79,0.54,0.0,0.08,0.9,-0.04,0,-1,0,1,0,4,1,-27.729999999999997,0.7000000000000001,0.24,0.25
ITA-Serie A,2021,2020-10-26 AC Milan-Roma,15473,2020-10-26 19:45:00,1,X,AC Milan,Roma,3,3,12,8,2,7,1,4,9,5,1,1,0,0,3,3,0,0,0,0,1,0,0,0,3,5,0,0,0,0,1,5,1,0,15,6,1,2,1,0,0,2,0,2,0,0,77.09,71.64,Brahim Diaz | Davide Calabria | Theo Hernández | Ismael Bennacer | Zlatan Ibrahimovic | Gianluigi Donnarumma | Simon Kjaer | Matteo Gabbia | Alexis Saelemaekers | Hakan Calhanoglu | Franck Kessié,Davide Santon | Marash Kumbulla | Jordan Veretout | Henrikh Mkhitaryan | Lorenzo Pellegrini | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Antonio Mirante | Edin Dzeko | Pedro,8,10,2,1,1,0,2,3,17,12,0,1,2.53,4.22,-0.53,0.78,0.67,0.55,0,1,2,0,3.02,2.61,1.14,1.66,0.12,-0.64,-0.01,0.01,4,-5,4,0,0,-1,-2,5.450000000000003,-1.69,0.41000000000000014,-0.52
ITA-Serie A,2021,2020-10-31 Crotone-Atalanta,15477,2020-10-31 14:00:00,1,2,Crotone,Atalanta,1,2,1,9,20,6,5,3,-2,6,0,1,1,0,2,3,1,0,1,0,0,1,0,0,4,5,0,0,0,0,1,0,1,1,-25,0,3,6,0,0,1,4,2,2,0,1,64.18,45.91,Alex Cordaz | Salvatore Molina | Milos Vulic | Pedro Pereira | Lisandro Magallán | Simy | Vladimir Golemic | Arkadiusz Reca | Junior Messias | Luca Marrone | Luca Cigarini,Marco Sportiello | Mario Pasalic | José Luis Palomino | Rafael Toloi | Berat Gjimshiti | Alejandro Gomez | Marten de Roon | Duván Zapata | Robin Gosens | Cristian Romero | Hans Hateboer,8,7,2,2,1,2,1,4,13,17,1,0,1.41,2.1,0.59,-1.1,0.63,0.76,0,1,-3,-3,1.04,1.28,0.43,1.12,-0.13,-0.68,0.0,0.29,-8,14,-8,-1,1,-3,1,18.27000000000001,-0.6900000000000002,-0.24,-0.6900000000000002
ITA-Serie A,2021,2020-10-31 Inter-Parma Calcio 1913,15478,2020-10-31 17:00:00,1,X,Inter,Parma Calcio 1913,2,2,10,4,5,15,2,4,7,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,5,3,0,0,0,0,2,1,0,0,-12,-12,5,1,0,0,2,1,3,0,1,0,47.45,77.45,Arturo Vidal | Lautaro Martínez | Romelu Lukaku | Samir Handanovic | Aleksandar Kolarov | Danilo D'Ambrosio | Ivan Perisic | Marcelo Brozovic | Alessandro Bastoni | Achraf Hakimi | Nicolò Barella,Bruno Alves | Gervinho | Simone Iacoponi | Juraj Kucka | Hernani | Luigi Sepe | Yann Karamoh | Jasmin Kurtic | Gastón Brugman | Giuseppe Pezzella | Vincent Laurini,6,7,4,2,1,2,3,3,17,15,0,1,1.7,3.7,0.3,-1.7,0.71,0.39,1,0,2,1,1.09,1.32,2.31,0.76,0.67,-0.4,0.98,-0.05,6,-10,6,1,0,4,-1,-30.0,-2.0,-0.22999999999999998,1.55
ITA-Serie A,2021,2020-10-31 Bologna-Cagliari,15476,2020-10-31 19:45:00,1,1,Bologna,Cagliari,3,2,3,7,17,9,4,4,0,4,0,0,1,1,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,4,1,1,7,-3,1,0,0,0,0,0,0,0,1,2,79.82,86.55,Jerdy Schouten | Danilo | Lukasz Skorupski | Riccardo Orsolini | Musa Barrow | Aaron Hickey | Roberto Soriano | Lorenzo De Silvestri | Takehiro Tomiyasu | Mattias Svanberg | Rodrigo Palacio,Giovanni Simeone | Sebastian Walukiewicz | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Riccardo Sottil | Charalampos Lykogiannis | Razvan Marin | Marko Rog,11,11,0,0,0,0,0,1,14,11,1,1,1.76,2.08,-0.76,1.92,0.47,0.65,1,0,-1,3,1.16,1.21,1.01,0.69,-0.25,-0.17,0.0,0.0,-4,8,-4,0,0,1,0,-6.730000000000004,-0.32000000000000006,-0.050000000000000044,0.32000000000000006
ITA-Serie A,2021,2020-11-01 Udinese-AC Milan,15484,2020-11-01 11:30:00,1,2,Udinese,AC Milan,1,2,3,13,18,1,5,1,0,10,0,1,1,0,3,3,0,0,0,0,1,0,0,0,5,2,0,0,0,0,2,0,1,1,-12,8,4,1,1,1,1,0,0,0,2,0,57.73,78.55,Thomas Ouwejan | Rodrigo de Paul | Kevin Lasagna | Hidde ter Avest | Stefano Okaka | Samir | Tolgay Arslan | Rodrigo Becão | Juan Musso | Roberto Pereyra | Sebastien De Maio,Davide Calabria | Theo Hernández | Ismael Bennacer | Zlatan Ibrahimovic | Gianluigi Donnarumma | Rafael Leão | Simon Kjaer | Matteo Gabbia | Alexis Saelemaekers | Hakan Calhanoglu | Franck Kessié,8,10,3,0,0,1,1,1,13,17,0,0,2.69,2.82,-0.69,0.18,0.77,0.91,1,0,-1,0,1.24,2.97,0.61,1.32,0.49,0.05,0.62,-0.06,-10,17,-10,-1,1,3,-2,-20.82,-0.1299999999999999,-1.7300000000000002,-0.7100000000000001
ITA-Serie A,2021,2020-11-01 Torino-Lazio,15483,2020-11-01 14:00:00,1,2,Torino,Lazio,3,4,1,7,19,10,5,4,-2,4,0,1,1,0,2,3,0,0,0,0,0,0,0,0,4,5,0,2,0,0,2,1,1,1,-18,-5,0,5,0,0,0,1,0,3,0,1,85.82,50.73,Nicolas N'Koulou | Sasa Lukic | Mergim Vojvoda | Bremer | Tomás Rincón | Ricardo Rodríguez | Salvatore Sirigu | Lyanco | Andrea Belotti | Soualiho Meité | Karol Linetty,Lucas Leiva | Francesco Acerbi | Joaquín Correa | Manuel Lazzari | Sergej Milinkovic-Savic | Patric | Mohamed Fares | Luis Alberto | Adam Marusic | Thomas Strakosha | Ciro Immobile,10,5,1,3,0,3,1,2,16,18,1,1,2.09,1.43,0.91,0.57,0.7,0.9,0,0,-2,3,0.98,0.48,0.71,0.64,-0.37,0.19,-0.23,0.77,-6,9,-6,-1,1,-5,5,35.089999999999996,0.6599999999999999,0.5,0.06999999999999995
ITA-Serie A,2021,2020-11-01 Spezia-Juventus,15482,2020-11-01 14:00:00,1,2,Spezia,Juventus,1,4,5,6,15,11,4,4,2,3,0,1,1,0,2,1,0,0,0,0,0,1,0,0,5,3,0,0,0,0,1,1,0,0,-2,7,4,4,0,1,1,0,1,3,2,0,56.45,56.09,Tommaso Pobega | Matteo Ricci | Jacopo Sala | Martin Erlic | Daniele Verde | Claudio Terzi | Kevin Agudelo | Julian Chabot | Andrej Galabinov | Emmanuel Gyasi | Paolo Bartolomei,Danilo | Merih Demiral | Wojciech Szczesny | Dejan Kulusevski | Leonardo Bonucci | Álvaro Morata | Cristiano Ronaldo | Juan Cuadrado | Aaron Ramsey | Adrien Rabiot | Arthur,6,6,2,5,3,0,5,4,21,20,1,0,0.97,2.18,1.03,-1.18,0.49,0.56,0,1,-2,1,0.55,1.83,0.49,1.55,-0.05,-0.88,0.29,0.45,-1,4,-1,-1,1,0,0,0.35999999999999943,-1.2100000000000002,-1.28,-1.06
